,P,AL,C,NI,WH,L,PP,PF,SF,TA,ZN,RB,AU,RM,OI,CS,WR,SP,CU,LR,CF,RR,FB,I,A,SS,RU,JD,M,JM,BC,J,LH,Y,MA,CJ,PG,FU,HC,BU,EG,FG,RS,SM,ZC,AP,SR,V,SA,SN,UR,BB,NR,B,LU,PK,AG,PB,EB,JR,SI,RI,CY,SC
2019-08-08,3817.239130438764,10905.124737655098,1777.4721647026943,111667.1900437412,2196.520281508716,8627.05571199473,11643.255079341032,,7761.956735483125,4839.797735082669,17998.975734901236,3708.8672441684866,313.3634517213293,3716.2687813855364,5891.052110116978,2306.1604664238694,5355.290618922013,4618.084396580384,46830.83258980605,2292.163442238555,13518.046360615217,,72.85894926791902,1153.351594725378,2923.1827080442276,,5455.497317564353,4349.9533832393645,4412.918716965356,1299.4746210226824,,2120.3326920119875,,5151.623241014653,2361.5916631260693,10735.0,,3293.3492375470637,4416.453875516413,2585.950108710038,4355.01570286991,1698.3164017021923,3635.2061973224345,11971.001208985846,624.0148581685643,11821.01878609548,4516.771796958677,5576.773179908783,,117550.622876775,,189.29850132921482,,2924.2535844775944,,,3187.551024176574,18815.01840625044,,2399.195927963662,,2188.576243929891,20921.43268228921,404.94153509396165
2019-08-09,3914.995770706093,10928.694891987207,1776.5803071187993,112917.56248284571,2196.520281508716,8749.4666376379,11780.750045889181,,7761.956735483125,4837.919660680231,17892.41559868815,3632.0658517094325,314.80939699242987,3745.5179453841984,5962.418567571557,2300.2497604014247,5226.067197840583,4641.9710400109725,47002.00527396573,2371.6804243976603,13462.039388876323,,72.80121634456884,1123.7784769119066,2949.5023897024826,,5469.332052942792,4382.633473051735,4449.961465319445,1289.2078915112165,,2036.480744242244,,5313.202348340438,2363.7317552539585,10760.0,,3273.9853569101974,4372.327159660555,2607.002619771449,4396.23036251852,1706.9498184138229,3635.2061973224345,11940.669280246862,623.3648426913053,11693.985293708984,4600.335951890012,5675.515122278222,,117403.1859143355,1702.0,189.29850132921482,,2947.5472711186535,,,3170.2478205995003,18786.994845919417,,2399.195927963662,,2230.110030123758,21277.307555418713,402.8869875614724
2019-08-12,3954.413770813887,11148.682999086877,1770.3373040315346,108192.94090937222,2196.520281508716,8778.612096124367,11800.392183967488,,7727.809379286414,4843.5538838875445,18028.037590232077,3681.133408002717,313.1375227727198,3745.5179453841984,5999.76148135593,2299.264642731017,5253.272128594568,4714.501837511144,47082.47093675018,2298.213647402835,13528.229446385927,,71.87748957096606,1121.8705338271666,2950.322151344979,,5411.687322199297,4376.797742728097,4440.298139661856,1305.341323600663,,2095.764605404292,,5318.359128361473,2361.5916631260693,10730.0,,3302.2864132256177,4415.193112206246,2657.8795215031937,4415.856390922621,1732.052021625791,3565.5766258811836,11957.52035176852,625.3148891230821,11736.790057447912,4666.670384155093,5696.980761923754,,115116.3910398556,1710.6787535410765,189.29850132921482,9735.0,2995.0305554254282,,,3155.2015566194364,18932.71735964075,,2399.195927963662,,2278.4248426349914,21227.18433385118,408.56145217501427
2019-08-13,3981.2180108871867,11148.682999086877,1762.3105857764797,111158.1098363915,2196.520281508716,8784.441187821662,11782.260979587512,,7691.035303382264,4839.797735082669,18091.0049434489,3669.3998619325835,320.45762070766654,3812.141041158928,6078.596521567384,2291.3837013677576,5261.433607820763,4749.787090349065,46881.306779789054,2290.4348121916178,13426.398588678843,,70.4918994105619,1105.653017606876,2971.6359540498884,,5347.125223766583,4383.800619116462,4490.225322226063,1298.4968372596857,,2079.74194022536,,5356.175515182402,2373.3621698294614,10640.0,,3259.0900641126077,4402.585479104572,2652.616393737841,4410.949883821596,1714.4804793774133,3621.6419950936192,11930.558637333868,620.7647807822697,11624.945352194585,4691.653482021163,5675.515122278222,,116126.03255047504,1751.1796033994333,189.29850132921482,9754.52858575727,2961.8818475131516,,,3263.5346572758976,18624.45819599947,,2399.195927963662,,2301.3108064561015,21182.073434440397,407.974438594303
2019-08-14,3957.5672108225103,11129.04120381012,1759.6350130247947,110997.34766564949,2196.520281508716,8720.32117915143,11823.056189442457,,7696.288742797143,4929.945306399692,18105.53587111432,3681.133408002717,311.96269223995057,3763.3924344944917,6022.997072155095,2293.3539367085723,5318.563962404133,4732.144463930104,46901.42319548517,2290.4348121916178,13609.694132551593,,70.26096771716121,1108.514932233986,2949.5023897024826,,5420.910479118256,4384.967765181189,4454.793128148239,1283.8300808147344,,2058.378386653451,,5309.764494993081,2357.31147887029,10560.0,,3311.2235889041713,4425.279218687585,2678.932032564605,4409.968582401391,1730.7969114651926,3689.4630062376946,11849.67349402991,626.181576426094,11707.793282011864,4655.471064422028,5706.052098339674,,116126.03255047504,1714.5359773371104,189.29850132921482,9900.99297893681,2899.1680757872227,,,3157.458496216446,18725.34301319116,,2421.782500507253,,2279.272470924662,21357.50470992677,419.81254580531277
2019-08-15,3929.1862507448986,11140.826280976175,1759.6350130247947,110497.19869000769,2196.520281508716,8691.175720664962,11764.129775207537,,7659.514666892993,4887.562032956631,18028.037590232077,3701.400442123856,316.02941331492093,3734.1432704958297,6026.316442269263,2289.4134660269424,5318.563962404133,4649.812207308289,46770.66649346044,2335.3791934119818,13518.046360615219,,69.85683725371,1089.4355013865852,2940.485011635021,,5360.9599591450215,4417.647854993559,4412.918716965356,1298.4968372596857,,2071.1965187965966,,5301.169861624688,2343.4008800390084,10630.0,,3227.8099492376696,4451.755248201101,2601.7394920060965,4447.258036369182,1739.5826825893812,3683.133045197581,11917.077780116542,627.9149510321178,11768.548430544535,4621.011619089519,5714.776948642945,,115703.19123406177,1718.3932011331444,194.43382082271083,9798.467903711133,2899.1680757872227,,,3204.1019145546447,18641.272332198085,,2421.782500507253,,2291.9868952697234,21252.245944634946,409.91269356941814
2019-08-16,3911.842330697469,11121.184485699418,1755.1757251053198,112399.55104378813,2196.520281508716,8615.397528600142,11759.596974112543,,7704.168901919461,4893.341570244321,17984.444807235814,3689.666896053723,316.48127121213986,3719.5186884964987,6050.38187559697,2281.5325246636826,5318.563962404133,4669.415125551578,46851.13215624489,2277.47008683959,13538.412532156635,3609.0,69.91457017706017,1092.2974160136953,2935.5664417800417,,5360.9599591450215,4412.979270734649,4383.928739992591,1298.985729141184,,2061.5829196892373,,5304.607714972045,2309.803734805474,10695.0,,3209.935597880562,4442.929905029929,2607.002619771449,4478.659681815743,1737.0724622681844,3683.133045197581,11994.592709116168,629.8649974638945,11742.313252769065,4591.721090556885,5666.790271974951,,116522.98562302627,1715.500283286119,194.43382082271083,9822.878635907722,2892.8966986146297,,,3200.3403485596286,18742.157149389775,,2338.9650678474195,,2305.5489479044554,21252.245944634946,406.6780883834328
2019-08-19,3877.1544906026106,11282.24720696882,1733.7711430918403,112426.3447389118,2196.520281508716,8644.542987086612,11759.596974112543,,7651.634507770675,4908.753669678161,17897.25924124329,3701.400442123856,315.2612548896488,3726.018502718424,6047.892348011344,2266.755759607571,5387.936535826795,4720.382712984131,46901.42319548517,2277.47008683959,13548.595617927343,3602.0366593164276,71.12696156741382,1063.678269742594,2969.176669122399,,5448.579949875134,4374.463450598641,4396.813174202709,1303.5170747079555,,2054.105675939069,,5270.229181498474,2326.602307422241,10710.0,,3256.11100555309,4454.2767748214355,2650.8620178160563,4473.753174714718,1739.5826825893812,3752.7626166388313,11964.260780377184,631.3817002441654,11796.164407150296,4631.349452689271,5710.414523491309,,114132.63777309822,1716.4645892351273,194.43382082271083,9959.578736208625,2907.231275009128,,,3173.257073395513,18803.808982118033,,2432.65751691713,,2279.272470924662,21252.245944634946,413.343335433342
2019-08-20,3892.921690645728,11242.963616415307,1736.4467158435252,110148.8806534,2196.520281508716,8662.030262178492,11807.946852459145,,7614.860431866525,4928.018793970462,17960.226594460113,3664.066431900705,313.8153096185482,3730.8933633848674,6076.936836510301,2268.725994948386,5371.6135773744045,4659.613666429933,46921.53961118128,2277.47008683959,13543.504075041988,3593.0837927232633,71.30016033746433,1055.0925258612638,2988.8509485423156,,5439.356792956174,4377.964888792824,4385.539294268856,1301.503143344946,,2054.639764778367,,5299.450934951009,2311.90355638257,10595.0,,3257.6005348328486,4416.453875516413,2647.353265972488,4481.603586076359,1744.6031232317748,3715.687130546737,12019.538912772805,633.7650903274481,11811.353194283463,4646.856203088901,5723.501798946217,,113407.7669449612,1714.5359773371104,194.43382082271083,9910.757271815446,2925.1494955022504,,,3167.2385678034875,19027.997464766235,,2420.1094210595797,,2274.1867011866375,21252.245944634946,414.32351882303453
2019-08-21,3869.270890581052,11235.106898304604,1748.932722018055,110613.30470221024,2196.520281508716,8597.910253508262,11742.976703430899,,7601.726833329328,4864.4438838058695,17824.604602916184,3654.466257843323,314.35753909521094,3740.643084717755,6053.701245711136,2284.487877674905,5309.042236640238,4657.653374605604,46720.375454220164,2277.47008683959,13380.574702710657,3586.120452039691,70.54963233391207,1024.5654365054224,3000.327611537267,,5358.654169915281,4415.313562864104,4387.14984854512,1291.9369693706506,,2045.5602545103054,,5271.948108172152,2258.358106166625,10705.0,,3218.8727735591156,4415.193112206246,2692.967039938879,4462.958859092462,1742.092902910578,3698.5058077235713,12012.629146223353,627.8502415756883,11771.310028205113,4621.873105222831,5723.501798946217,,113045.3315308927,1702.9643059490083,194.43382082271083,9832.64292878636,2929.629050625531,,,3176.266326191526,19202.20535649918,,2325.7566045770836,,2300.4631781664307,21252.245944634946,415.5914580284723
2019-08-22,3941.800010779393,11239.035257359956,1756.0675826892148,109720.1815314213,2196.520281508716,8510.473878048855,11603.970803184418,,7614.860431866525,4827.840147650499,17960.226594460113,3637.8348883446433,315.2612548896488,3786.1417842712285,6124.237860637174,2283.5027600044978,5328.085688168027,4606.685787173052,46609.735167891544,2277.47008683959,13533.32098927128,3562.2461411245863,69.97230310041034,1054.1385543188937,3003.6066581072528,,5372.488905293721,4405.976394346284,4409.697608412826,1294.9578664151647,,2035.4125665636486,,5308.045568319402,2267.8073032635566,10650.0,,3200.998422202008,4412.671585585911,2687.7039121735265,4445.295433528772,1734.5622419469878,3687.6544459405195,11957.351013827732,632.4506794937236,11670.511713594089,4664.947411888468,5658.065421671679,,113381.87870109917,1709.714447592068,194.43382082271083,9842.407221664995,2952.026826241934,,,3185.2940845795647,19089.813168284378,,2325.7566045770836,,2269.1009314486128,21232.19665600793,415.00625531827023
2019-08-23,3959.143930826822,11199.751666806444,1764.9861585281647,110649.0296290418,2196.520281508716,8440.52477768133,11421.14782568633,,7604.353553036767,4866.3703962351,17994.132092346095,3666.6625954756887,315.03532594103933,3817.0159018253717,6114.279750294674,2293.162247144957,5328.085688168027,4649.812207308289,46720.375454220164,2277.47008683959,13421.30704579349,3562.2461411245863,68.41351416995566,1076.0798997934046,3032.298315594631,,5349.431012996322,4477.172304294661,4449.961465319445,1290.9300036891457,,2033.2762112064577,,5301.169861624688,2282.5060543032278,10650.0,,3192.0612465234544,4430.322271928255,2680.6864084863896,4432.538515066107,1714.4804793774133,3659.6217613343015,11978.08031347609,631.3553371322866,11688.462098387832,4654.609578288715,5592.629044397142,,112268.6842150316,1706.8215297450424,194.43382082271083,9774.057171514543,2995.0305554254282,,,3185.2940845795647,19207.824965909924,,2325.7566045770836,,2269.1009314486128,21187.08575659715,415.98159316860693
2019-08-26,4039.5566510467215,11156.53971719758,1762.3105857764797,110827.6542631996,2196.520281508716,8458.012052773212,11433.23529527298,,7559.529000192931,4837.47270979665,17718.0444667031,3596.810843581232,326.01547284345935,3856.0147871569206,6196.434160620295,2286.4006061466357,5337.607413931923,4779.191467713999,46328.105348145975,2277.47008683959,12952.885100340909,3568.2147188533627,69.56817263695912,1039.828981183343,3049.513310087058,,5397.852586820858,4514.520978365941,4464.456453805828,1263.7419302885162,,1968.6514616514323,,5349.299808487688,2261.507838532269,10555.0,,3196.5298343627314,4339.547313596202,2645.5988900507036,4473.753174714718,1699.4191574502324,3659.6217613343015,11777.697083541965,630.9172001877118,11609.756565061418,4629.626480422646,5583.90419409387,,111492.0368991705,1722.2504249291783,197.32612720410515,9837.525075225676,3027.283352313049,,,3325.2243395941605,19033.61707417698,,2369.304058338236,,2272.4914446072958,20871.309460721677,411.0073701318897
2019-08-27,3954.413770813887,11187.96658964039,1746.25714926637,112176.27025109089,2112.5940751897715,8393.89204410298,11381.863549529717,,7559.529000192931,4831.693172508959,18052.255803007778,3522.5240598204605,326.60288810984395,3810.516087603447,6112.620065237591,2269.9794780078555,5358.011111997412,4767.429716768026,46680.14262282794,2277.47008683959,13003.80052919445,3560.2566152149943,68.11883570702247,1029.3352942172726,3025.740222454659,,5413.993111429037,4477.172304294661,4424.192596899209,1259.2105847217447,,1961.174217901264,,5251.3209880880095,2237.3598903956663,10635.0,,3169.71830732707,4253.3311418029,2601.7394920060965,4433.519816486312,1683.1027253624534,3577.3322678128234,11826.065449388132,633.1078849105859,11707.793282011864,4539.170436424809,5562.092068335691,,111043.3073388952,1721.28611898017,197.32612720410515,9871.700100300903,2923.3576734529383,,,3349.298361962263,19224.683794142144,,2366.0783210225945,,2300.4631781664307,20871.309460721677,411.39750527202443
2019-08-28,3978.0645708785632,11207.608384917146,1742.6897189307901,112417.4135072039,2119.813533797853,8364.746585616513,11310.849665708145,,7543.708569777458,4856.73783408895,18168.503224331143,3543.5904611854558,326.3317733715126,3834.890390935665,6170.709042235504,2267.0816318657176,5302.241003951742,4763.509133119368,46871.248571941,2362.1729591395065,13171.821444411138,3559.2618522601983,68.75654395619459,1034.105151929123,3042.1354553045894,,5469.332052942792,4479.506596424116,4459.624790977033,1257.7001361994876,,1964.3787509370504,,5242.726354719617,2278.3064111490357,10575.0,,3208.446068600803,4283.376171367232,2635.072634519998,4468.846667613693,1696.9089371290356,3619.833434796444,11781.151966816691,623.6879406022276,11721.601270314744,4559.846103624314,5531.5550922742395,,111569.70163075661,1730.9291784702548,197.32612720410515,9920.521564694081,2978.0082459569617,,,3441.080572240654,19404.51129528583,,2366.0783210225945,,2234.348171572112,20981.580548170255,416.07912695364064
2019-08-29,3951.260330805263,11160.468076252931,1735.5548582596302,113730.30456826364,2119.813533797853,8224.848384881463,11244.368582981568,,7483.06358651815,4820.134097933579,18129.754083890024,3495.9138686225724,330.30812286703923,3841.39020515759,6142.49439626509,2255.490247297167,5318.563962404133,4743.906214876079,46831.01574054878,2351.2447568374378,13085.265215360118,3558.2670893054024,67.48112745785035,1027.4273511325325,3052.792356657044,,5457.803106794093,4471.336573971023,4485.3936593972685,1244.609582339925,,1934.4697759363776,,5242.726354719617,2256.258284589529,10680.0,,3174.186895166347,4236.349168570886,2550.862590274352,4438.426323587337,1680.5925050412566,3436.264564633147,11632.59198600346,622.5925982407906,11776.833223526264,4534.001519624932,5483.568415606245,,111319.44860675692,1766.6084985835694,197.32612720410515,9900.99297893681,2999.510110548709,,,3509.5410733499452,19286.499497660283,,2366.0783210225945,,2308.0918327734676,20991.605192483763,419.39527564478544
2019-08-30,3902.382010671599,11172.253153418984,1723.9607096689956,116613.73379711366,2119.813533797853,8306.455668643575,11451.366499652957,,7646.541367478025,4849.0317843720295,18066.7867306732,3564.6568625504506,324.4339702031931,3774.7671093828603,6142.49439626509,2246.7967088707537,5194.781527473499,4700.779794740842,46991.947066117675,2351.2447568374378,13192.187615952555,3563.2409040793823,67.77099484383767,1071.3100420815545,3047.0540251595685,,5533.894151375506,4478.339450359389,4425.803151175473,1260.2175504032496,,1960.6401290619665,,5168.812507751439,2259.408016955173,10645.0,,3189.0821879639366,4301.664450232478,2584.1957327882537,4434.501117906517,1681.847615201855,3447.115926416199,11725.87383442107,626.0976937973891,11879.012336967575,4544.339353224685,5501.018116212789,,112156.50182496278,1772.3943342776204,197.32612720410515,10008.400200601805,2966.361402636432,,,3451.6129570266985,19207.824965909924,,2366.0783210225945,,2307.2442044837967,20991.605192483763,425.2473027468057
2019-09-02,3968.6042508526925,11262.605411692064,1722.1769945012056,122229.79398304828,2119.813533797853,8347.25931052463,11522.380383474527,,7628.084198659974,4835.546197367419,17960.226594460113,3622.3122768125418,323.93692651625224,3831.6404838247026,6161.580774421546,2242.93291401457,5262.793854358463,4712.541545686815,46961.77244257351,2351.2447568374378,13110.722929786887,3555.2828004410144,68.17680918421993,1112.330818403466,3088.042107284394,,5515.4478375375875,4453.829383000111,4493.446430778592,1261.2245160847542,,1983.071860312471,,5196.315334530295,2300.354537708543,10630.0,,3178.655483005624,4366.979731894071,2599.9851160843123,4464.921461932873,1698.164047289634,3466.10580953654,11808.7910330145,629.8218578262748,11729.886063296472,4557.2616452243765,5531.5550922742395,,117316.89176812871,1778.1801699716714,194.25674084017652,10008.400200601805,3009.004513545851,,,3450.1083306286923,19320.217154124726,,2366.0783210225945,,2399.635688057909,20991.605192483763,417.2495323740447
2019-09-03,3946.530170792328,11227.250180193902,1725.7444248367856,131011.59510181865,2185.691093596594,8335.601127130043,11487.628908412908,,7609.627029841924,4843.25224708434,18013.506662566655,3597.9196015478105,325.4732433667966,3844.6401122685525,6136.685498565298,2241.0010165864783,5272.3155801223575,4738.0253394030915,46670.08441497988,2351.2447568374378,13202.370701723263,3559.2618522601983,67.73120912419235,1109.468903776356,3073.286397719457,,5593.844671348741,4486.509472812481,4499.888647883651,1256.1896876772303,,1954.7651518296914,,5167.09358107776,2301.404448497091,11160.0,,3169.71830732707,4342.159924862665,2561.388845805058,4445.295433528772,1695.6538269684372,3470.6272102794783,11826.065449388132,629.8218578262748,11685.700500727256,4606.366354823202,5531.5550922742395,,117877.80371847283,1770.4657223796032,194.25674084017652,10096.278836509528,3054.3128188871083,,,3488.4763037778557,19264.021060017323,,2366.0783210225945,,2399.635688057909,20991.605192483763,415.68899181350594
2019-09-04,3968.6042508526925,11254.748693581361,1731.0955703401553,131056.3089568022,2183.8862289445738,8388.062952405688,11599.438002089424,,7635.994413867711,4860.59085894741,18115.2231562246,3613.442213079912,326.8288170584534,3826.765623158259,6173.198569821129,2246.7967088707537,5253.272128594568,4747.826798524737,46901.42319548517,2351.2447568374378,13273.65230211822,3560.2566152149943,72.29860973947507,1106.606989149246,3075.7456826469465,,5674.547294389634,4473.670866100479,4487.004213673534,1262.231481766259,,1981.4695937945778,,5234.131721351224,2320.3028426909536,11430.0,,3165.249719487793,4357.835592461448,2585.950108710038,4433.519816486312,1719.500920019807,3481.4785720625305,11798.426383190323,638.5845967177709,11576.617393134506,4624.457563622769,5557.729643184055,,120794.54586026228,1787.8232294617562,194.25674084017652,10350.150451354062,3069.415587334194,,,3637.43431718049,19213.444575320664,,2366.0783210225945,,2399.635688057909,20991.605192483763,414.4210526080682
2019-09-05,3924.4560907319633,11235.106898304604,1726.6362824206806,127711.71260403222,2164.03271777235,8382.233860708393,11606.992670581081,,7591.169861023874,4895.26808267355,18439.747207419,3617.877244946227,328.5458770678854,3766.642341605454,6139.175026150922,2245.830760156708,5300.880757414043,4726.263588457117,47263.518678015185,2351.2447568374378,13324.567730971761,3559.2618522601983,74.02530997208194,1110.422875318726,3039.6761703771,,5660.712559011195,4467.8351357768415,4456.403682424504,1269.783724377545,,1987.8786598661507,,5198.034261203974,2293.0051621887073,11180.0,,3180.1450122853826,4334.3220910632745,2605.248243849665,4450.201940629798,1715.7355895380117,3480.574291913943,11794.971499915597,641.6515553297944,11154.092951066381,4651.163633755465,5540.279942577512,,123297.07610025915,1788.7875354107648,194.25674084017652,10223.214643931795,3010.7813098337433,,,3653.9852075585604,19359.554419999906,,2366.0783210225945,,2399.635688057909,20991.605192483763,424.07689732640165
2019-09-06,3935.4931307621455,11294.032284134873,1731.0955703401553,123937.86324342011,2170.3497440544215,8323.942943735456,11557.131858536148,,7641.267890672868,4902.974132390471,18430.05992230872,3566.874378483608,318.01758806268424,3722.768595607461,6086.065104324259,2251.6264524409835,4937.6949318483385,4724.303296632789,47726.19623902576,2351.2447568374378,13609.694132551593,3576.172822491731,74.80511007713021,1075.1259282510346,3007.7054663197355,,5575.398357510822,4417.647854993559,4433.855922556798,1264.2454131292686,,1981.4695937945778,,5175.688214446152,2308.7538240169265,10775.0,,3175.6764244461056,4271.619420668146,2596.476364240744,4460.996256252052,1714.4804793774133,3451.6373271591374,11808.7910330145,641.2134183852196,11149.950554575516,4655.471064422028,5531.5550922742395,,121131.09303046875,1795.5376770538242,200.336486907189,10159.746740220662,2904.1735325601967,,,3457.631462618724,19410.13090469657,,2366.0783210225945,,2399.635688057909,21242.22130032144,427.8807149427148
2019-09-09,3952.837050809575,11301.889002245576,1734.6630006757352,126432.89635150252,2166.740014750381,8423.03750258945,11720.31269795593,,7606.990291439346,4929.945306399692,18493.126723832807,3655.575015809902,319.4635333337848,3717.8937349410176,6078.596521567384,2255.490247297167,4902.328521868158,4769.390008592355,47696.02161548159,2351.2447568374378,13579.144875239468,3572.1937706725466,70.79470953688197,1106.606989149246,3010.164751247225,,5642.266245173277,4407.143540411012,4427.413705451739,1274.818552785069,,2025.2648786169916,,5158.498947709367,2355.9998095015835,10670.0,,3208.446068600803,4407.475206524257,2626.3007549110766,4507.117423001689,1730.7969114651926,3438.97740507891,11746.603134069428,640.9943499129323,11039.486648152477,4696.822398821039,5605.716319852049,,119992.01030053914,1801.3235127478752,200.336486907189,10218.332497492476,2908.615523279928,,,3379.390889922391,19387.65246705361,,2443.496016597976,,2399.635688057909,21237.208978164683,434.02534339983606
2019-09-10,3941.800010779393,11278.318847913468,1730.2037127562605,128686.47464267374,2170.3497440544215,8388.062952405688,11631.167609754382,,7672.908751503812,4912.606694536621,18439.76250715858,3641.1611622443793,314.08642435687955,3722.768595607461,6096.8530571953,2250.6605037269373,4902.328521868158,4728.223880281446,47746.344491210104,2351.2447568374378,13635.151846978362,3568.2147188533627,67.34130907166822,1103.7450745221358,3007.7054663197355,,5637.654666713796,4381.466326987007,4430.634814004268,1271.7976557405545,,2018.855812545419,,5160.2178743830455,2350.750255558844,10695.0,,3214.4041857198386,4400.943678358099,2612.2657475368023,4489.453997437999,1732.052021625791,3429.9346035930334,11829.52033266286,637.9273913009087,11085.05300955198,4648.579175355526,5583.90419409387,,120380.3339584697,1787.8232294617562,191.0242857804216,10228.096790371113,2904.1735325601967,,,3344.784482768244,19393.27207646435,,2438.657410624515,,2399.635688057909,21377.553998553783,436.091662196344
2019-09-11,3976.4878508742513,11325.574373812547,1725.7444248367856,128525.50476473293,2022.5777378978062,8405.550227497568,11662.897217419339,,7649.178105880604,4879.85598323971,18677.475835980145,3635.617372411486,314.94495436159553,3700.0192458307242,6079.426364095926,2244.864811442662,4902.328521868158,4712.541545686815,47625.56958946168,2351.2447568374378,13645.334932749072,3551.30374862183,70.62760951437163,1113.284789945836,2996.228803324784,,5616.902563646138,4376.797742728097,4411.308162689092,1281.8673125556024,,2030.605767009969,,5170.531434425117,2344.4507908275564,10410.0,,3202.487951481767,4390.4932332922435,2598.230740162528,4533.612561347225,1734.5622419469878,3424.5089227015073,11670.59570202545,638.3655282454833,11127.857773290909,4687.3460513546,5588.266619245505,,120742.76937253821,1793.6090651558072,185.9336158311221,10198.803911735205,2873.079597522079,,,3392.932527504449,19359.554419999906,,2438.657410624515,,2399.635688057909,21397.6032871808,435.40288926417463
2019-09-12,3933.916410757834,11329.512334304136,1723.0688520851006,129124.67042151258,2027.5309895008213,8376.4047690111,11631.167609754382,,7680.818966711548,4862.51737137664,18658.070666280426,3697.707818539892,314.8997685718736,3717.8937349410176,6068.638411224885,2239.0691191583865,4902.328521868158,4694.898919267855,47796.667366938615,2351.2447568374378,13624.968761207654,3551.30374862183,70.29340946935095,1134.272163877977,3000.327611537267,,5575.398357510822,4405.976394346284,4425.803151175473,1285.8951752816217,,2057.3102089748554,,5155.06109436201,2345.5007016161044,10345.0,,3160.7811316485163,4442.745458621518,2564.8975976486263,4520.8556428845595,1765.9399959619477,3347.6451100715553,11687.870118399082,637.051117411759,10905.549161614543,4658.917008955279,5579.541768942234,,122296.06400426039,1789.7518413597734,190.2172283494351,10106.043129388165,2879.2983845297026,,,3371.867757932359,19353.934810589166,,2438.657410624515,,2399.635688057909,21633.182428548214,423.49695715096215
2019-09-16,4023.789451003604,11211.37351955644,1720.3932793334156,122784.24578484436,2027.5309895008213,8673.68844557308,12042.141575700496,,7649.178105880604,5003.152778710433,18687.178420830005,3723.2092517712013,315.39681225881446,3724.3935491629427,6092.703844552592,2232.3074781600653,4902.328521868158,4763.509133119368,47857.05481781283,2351.2447568374378,13736.982704685446,3561.2513781697903,70.51620949936473,1134.272163877977,3007.7054663197355,,5635.348877484057,4543.6996299841285,4443.519248214386,1293.95090073366,,2051.4352317425805,,5235.8506480249025,2430.5434754884877,10410.0,,3321.650293862484,4459.727431853532,2678.932032564605,4742.629763850895,1778.4910975679315,3336.793748288503,11684.415235124354,638.146459773196,10930.092783133556,4701.129829487603,5644.978146216772,,118050.39201088641,1770.4657223796032,190.2172283494351,10232.97893681043,2876.633190097864,,,3329.7382187881794,19353.934810589166,,2433.0123703221434,,2399.635688057909,21623.157784234707,451.93343963623823
2019-09-17,4121.546091270933,11195.62167759008,1719.5014217495207,120691.63737161395,2027.5309895008213,8918.510296859416,12169.060006360325,,7712.4598275424905,5089.845838025785,18502.829308682667,3699.925334473049,314.1316101466015,3745.5179453841984,6094.363529609675,2232.3074781600653,4902.328521868158,4814.476720551921,47645.69873975308,2351.2447568374378,13747.165790456154,3566.2251929437707,70.07060943933715,1125.6864199966467,3030.658792309638,,5635.348877484057,4529.693877207398,4467.677562358357,1289.9230380076408,,2034.3443888850531,,5316.640201687795,2475.689639396049,10475.0,,3405.0639335289857,4434.907624822126,2721.037054687428,4832.909494509758,1768.4502162831445,3336.793748288503,11705.144534772713,639.9402657036899,10932.819852191224,4647.717689222213,5666.790271974951,,118179.8332301966,1763.7155807365439,190.2172283494351,10242.743229689067,2906.8387269920354,,,3321.4627735991444,18876.268010676253,,2433.0123703221434,,2399.635688057909,21713.37958305627,469.1527629404711
2019-09-18,4036.403211038098,11164.11799365736,1726.6362824206806,121898.91145616995,2027.5309895008213,8685.346628967667,11937.887150515637,,7728.280257957963,4972.328579842752,18507.680601107597,3668.880111408846,315.7131127868677,3737.393177606792,6070.298096281968,2245.830760156708,4902.328521868158,4798.794385957289,47625.56958946168,2351.2447568374378,13609.694132551593,3561.2513781697903,69.17940931928199,1118.0546476576865,3020.001890957183,,5566.175200591863,4509.852394107031,4448.35091104318,1273.811587103564,,2026.8671451348848,,5265.072401477438,2386.4472223694743,10500.0,,3297.8178253863407,4408.7815121574895,2657.8795215031937,4702.3964056224895,1769.705326443743,3336.793748288503,11642.956635827639,639.4918142210664,10990.088302402253,4609.812299356453,5636.2532959135,,118309.27444950677,1767.5728045325777,190.2172283494351,10115.8074222668,2897.066347408627,,,3341.0229167732277,18960.562151837355,,2433.0123703221434,,2399.635688057909,21267.282911105205,448.4895749753917
2019-09-19,4004.868810951863,11108.986546775102,1719.5014217495207,121836.31205919298,2027.5309895008213,8656.2011704812,11830.610857934114,,7725.643519555384,4933.798331258152,18328.182781385192,3582.3969900157094,315.0805117307612,3747.1428989396795,6072.787623867593,2233.2734268741115,4835.676441520894,4806.635553254605,47363.89063567343,2351.2447568374378,13589.327961010176,3563.2409040793823,68.23250919172338,1076.0798997934046,3013.443797817211,,5524.670994456546,4521.523854754306,4453.1825738719745,1258.7071018809922,,2006.0376804022735,,5242.726354719617,2372.7983821183507,10505.0,,3282.922532588751,4302.97075586571,2647.353265972488,4664.125650234493,1758.4093349983573,3336.793748288503,11618.772452904555,637.2495568079491,10886.459678210867,4617.565674556267,5553.367218032419,,118292.01562026542,1761.7869688385267,190.2172283494351,10062.103811434303,2893.512754832842,,,3313.1873284101093,18954.927512267717,,2433.0123703221434,,2399.635688057909,21292.344521888972,440.02750752302575
