,P,AL,C,NI,WH,L,PP,PF,SF,TA,ZN,RB,AU,RM,OI,CS,WR,SP,CU,LR,CF,RR,FB,I,A,SS,RU,JD,M,JM,BC,J,LH,Y,MA,CJ,PG,FU,HC,BU,EG,FG,RS,SM,ZC,AP,SR,V,SA,SN,UR,BB,NR,B,LU,PK,AG,PB,EB,JR,SI,RI,CY,SC
2021-06-04,6150.852128943921,16242.10093215314,3158.4591880356115,119916.36660278734,2081.3681774411994,10376.569095386416,17178.273968523306,6639.970477387476,8265.212293534354,4582.133170181983,23677.223974076613,7078.593927553865,314.7751161444233,4553.431143570633,10642.15567260123,3235.531550015796,8960.339442654778,5775.269006011188,75614.12224862783,2842.0358938642657,13293.829722674343,3018.5138679920633,4140.748266468056,4909.801848506036,4721.399370086249,16706.082795030692,4040.939683423163,1851.3076336138104,7443.158596962546,2578.224492730686,62744.28308167352,3242.0520683389973,19870.0,6329.839637243431,2079.236166324996,7577.959013787488,4131.418603533417,1387.20087297751,10470.1268951297,1607.2016056188124,4624.813241552036,4437.018814209525,5866.817868622511,14336.59246956289,1459.736134829209,5987.645390405286,5594.77795434729,7271.338358693239,1576.8693026585934,181781.17591911586,2707.381829943263,588.0839758305427,9000.644478070168,7258.919341552069,3185.368751313211,9984.0,4092.3335201407986,18175.256967387177,8365.838860983162,1836.9746902180423,,3137.4998460000893,19349.357332814852,271.29091942865887
2021-06-07,6167.890500492242,16379.821153404986,3149.145633481876,118254.79228061701,2091.9990254835843,10148.217413028398,16845.844864149367,6577.257533554109,8191.348114009185,4502.763732084196,23561.571459105548,6804.176640189885,316.996361279518,4710.125026194358,10694.255640331497,3211.9220241114926,8710.12140943819,5777.122429954067,76125.9651294534,2842.0358938642657,13247.77235985563,3013.4049587655604,4284.837573455872,4697.611011236412,4745.492239809431,16700.705877491255,3951.745728570201,1840.8395066802873,7626.342415331921,2512.7236542667174,63191.17968481934,3195.390041330175,20025.0,6382.281210592739,2028.624272412057,7535.048713596167,4059.287242663089,1366.0947356937136,10119.452788594255,1568.1681725740325,4434.298546825415,4347.7161619667695,5837.664729796252,14296.423718374608,1478.5833608738394,5976.218586225123,5554.3240284301,7113.626681963591,1569.845385942965,181219.93043600366,2729.141666985954,588.0839758305427,8830.977156874364,7434.2799946348605,3160.9525993279094,9398.0,4122.862473577018,18066.459286837468,8076.842289550526,1851.3850258529242,,3137.4998460000893,19365.689349976965,269.82843468780356
2021-06-08,5929.353298815747,16224.33058102387,3130.5185243744045,118756.91638896518,2088.2022940398756,10141.501187076692,16883.243138391437,6544.950865518737,8117.483934484016,4481.469492594546,23661.45317658056,6865.9205298467805,319.1188844086085,4727.19069657912,10474.05955030169,3210.8955229852186,8721.207018504749,5667.770417324202,76157.95530950499,2842.0358938642657,13306.390821624902,3012.5534738944766,4319.768314543828,4827.8667727286565,4680.4414915568395,16640.885700137816,3944.186918836899,1843.9411739198497,7611.603487417144,2581.708579883025,63250.76589857212,3266.981096466998,19770.0,6190.940334858778,2025.3054596964546,7513.593563500505,4039.439738100592,1348.1545190024867,10188.816897579289,1542.7964410949255,4394.723030529546,4355.984926063321,5887.92876225532,14088.276553126243,1513.6909388001116,5928.606902141111,5503.756621033614,7109.476374681232,1576.1669109870306,182057.3443314409,2729.141666985954,588.0839758305427,8864.082975644276,7295.804851108223,3131.8410334992805,9218.0,4142.488229357445,18193.38991414546,8084.373144832158,1861.6781227349827,,3137.4998460000893,19422.851410044364,269.9503084162082
2021-06-09,5935.549070287863,16339.837863364128,3151.47402212031,121240.14834297799,2095.795756927293,10235.528350400582,17009.981734434,6590.560279215732,8149.681140943705,4539.544691202683,23850.702746533214,6908.4552093881975,318.95434773193483,4722.536422837821,10477.008605078876,3219.107531995411,8737.043602885546,5628.848514523742,76253.92584965979,2842.0358938642657,13419.440712179927,3005.741594925806,4284.837573455872,4937.113540431829,4644.302186972066,17054.188743670653,3932.0928232636165,1858.2863849028258,7620.025731939873,2607.490824810332,63439.45557545591,3354.55229783972,20215.0,6181.018956117018,2041.0698200955667,7582.250043806621,4110.323682966653,1385.0902592491302,10339.105800380194,1562.3131576173155,4396.563752217726,4359.2924317019415,5867.823149271692,14088.276553126243,1511.8431715408342,6010.498998765611,5531.063021027716,7279.638973257957,1543.1545024235768,184943.74967316075,2695.92928413132,588.0839758305427,8893.05056706795,7310.820228117136,3187.2469168505418,9212.0,4124.316233264457,18676.93516103305,8020.360874938285,1860.991916276179,,3137.4998460000893,19508.594500145467,276.1658685648432
2021-06-10,5955.685327572243,16384.263741187304,3178.2504914623,119697.25790096268,2088.9616403286172,10228.812124448876,16997.51564301998,6535.448904331864,8051.195568243479,4485.341172501755,23551.057594108177,7090.942705485244,317.934220336558,4727.19069657912,10549.751956249436,3227.3195410056032,8893.825788255432,5615.7538187438595,76019.33119594808,2842.0358938642657,13381.757415328251,2997.226746214968,4164.035427193359,4949.7189367052715,4585.67620397899,17075.941535435537,3870.110583450541,1854.0215924484276,7638.975782116016,2599.129015644719,63191.17968481934,3295.745359691615,19935.0,6244.799248028337,2037.751007379964,7432.063993136993,4152.854049886289,1338.6567572247784,10497.101826401658,1520.3522170941771,4393.802669685457,4372.522454256424,5838.670010445433,13821.702113422194,1484.4962161035273,5976.218586225123,5591.7439099035,7279.638973257957,1504.5229604876201,184542.86004236634,2624.923500097275,588.0839758305427,8657.171608332317,7384.228737938485,3099.912219364655,9270.0,4130.131272014213,18640.669267516478,7801.024714860747,1860.991916276179,,3137.4998460000893,19316.693298490623,272.0221617990865
2021-06-11,5755.871697596477,17055.094496317262,3218.9972926348937,123568.17829986499,2091.2396791948427,10302.690609917645,17066.079145797103,6632.368908437978,8176.19648743992,4586.004850089192,23908.529004018746,7302.244016755509,320.7807048430127,4727.19069657912,10383.621870468021,3232.4520466369736,9151.96211366242,5664.391260211994,76531.17407677365,2842.0358938642657,13427.814778146967,3010.850504152309,4047.5996235668413,5239.64305099446,4587.282395293869,17831.851049265326,3851.969440090617,1858.2863849028258,7668.45363794557,2762.8811118046406,63558.628002961465,3479.1974384797245,19795.0,6114.403984565195,2040.240116916666,7432.063993136993,4243.585499314848,1366.6223891258085,10809.240316834306,1580.854038313586,4434.298546825415,4496.553915704696,5732.110261632207,13807.095294808274,1528.4730768743314,6014.307933492332,5624.107050637252,7358.4948116227815,1527.701885649194,189095.18451649856,2652.409610045938,588.0839758305427,8648.89515363984,7287.462974992161,3168.465261477233,9348.0,4231.1675702912235,18695.068107791332,7942.228251391351,1860.991916276179,,3137.4998460000893,19480.013470111768,276.34867915745014
2021-06-15,5461.57255267093,16832.96510720138,3122.369164139886,120966.26246569716,2091.9990254835843,10302.690609917645,17111.78814764852,6626.667731725853,7967.8616221125185,4599.555729764424,23614.140784092397,7090.942705485244,314.80802347975805,4508.439830738078,10037.599443278326,3178.0474869444492,8914.413347950467,5492.289544247826,74889.0115007916,2842.0358938642657,13172.405766152278,3005.741594925806,4089.807602381454,5149.304377701453,4523.837838356156,17598.0085377928,3850.4576781439564,1878.4472219599816,7356.830590604564,2725.252970559382,62178.21405102214,3483.03267357634,18810.0,5849.3614381781545,2085.873791756201,7483.55635336658,4288.006104764246,1391.4221004342692,10473.98045673998,1609.1532772710514,4403.926638970446,4375.829959895044,5732.110261632207,13547.824264411187,1591.6667171416211,6026.6869713541755,5541.1765025070135,7308.691124234471,1522.7851439482542,183456.00370999033,2589.420608080253,588.0839758305427,8611.651107523687,6900.399923206864,3192.8814134625345,9248.0,4143.9419890448835,18477.472746691918,7995.88559527298,1860.991916276179,,3137.4998460000893,19141.124113997896,276.89711093527086
2021-06-16,5329.912408888449,16517.54137465683,3106.0704436708484,117095.34206679485,2105.6672586809364,10369.85286943471,17219.82760657005,6723.587735831967,7774.678383354383,4723.449486795115,23456.43280913185,6879.641394214979,314.46249645874326,4485.168462031585,9770.218476813563,3211.9220241114926,8662.6116562958,5494.1602150735225,72990.92748439677,2842.0358938642657,13113.787304383006,3004.0386251836385,4095.62939256278,5031.6540124826515,4492.517107716019,17233.64927573096,3854.9929639839374,1871.468470670966,7314.719367990914,2721.0720659765757,60589.24835094811,3437.0098524169534,18970.0,5696.288737590987,2084.2143853984,7440.646053175257,4263.433003877344,1424.6642666562484,10173.40265113817,1634.5250087501583,4467.431537212653,4289.834813290909,5732.110261632207,13343.328803816301,1569.863063482147,6016.212400855693,5468.359435856072,7238.135900434366,1526.9994939776313,182627.4984730152,2487.4929503539624,588.0839758305427,8706.830336487188,6780.276907135564,3243.591882970469,9226.0,4151.210787482079,18326.364857039545,8101.31756921583,1854.8160581469438,,3137.4998460000893,19141.124113997896,282.5318232126531
2021-06-17,5357.793380512975,16606.393130303182,3108.3988323092826,116602.34748768937,2106.426604969678,10376.569095386416,17194.895423742004,6704.583813458219,7837.178842952603,4746.67956623837,23813.90421904242,6999.0129142183105,309.0492397961791,4451.03712126206,9688.627961311448,3227.3195410056032,8816.226524789528,5466.100152688061,73364.14625166541,2842.0358938642657,13097.039172448927,3012.5534738944766,4086.8967072907913,5140.900780185823,4556.764760311172,17288.031255143174,3864.0635356639,1892.017016133067,7264.185900854535,2800.5092530498996,60897.11045533745,3520.106612843623,18465.0,5692.036718130233,2072.598540893791,7410.608843041332,4234.134306666039,1417.8047720390146,10348.739704405893,1633.5491729240389,4482.157310718092,4384.098723991596,5732.110261632207,13332.37368985586,1594.9926982083207,5991.4543251320065,5474.427524743651,7126.077603810669,1560.714294212648,183753.4496795328,2474.895149960825,588.0839758305427,8715.106791179665,6740.235901778464,3217.2975654478364,9132.0,4038.5444117055554,18580.22611165553,8097.452897745721,1844.5229612648852,,3137.4998460000893,19132.958105416837,280.44942954492484
2021-06-18,5184.3117792937055,16330.952687799492,3049.0249220292176,117131.86018376563,2101.870527237227,10463.8800327586,17124.254239062542,6546.851257756112,7517.100731676868,4578.261490274774,23062.162871730485,6944.129456745515,305.7255989273707,4331.577428568725,9379.960227966094,3140.1227441434385,8756.047504142502,5335.153194889236,71721.98367568337,2842.0358938642657,12967.241149959824,3015.959413378812,4046.14417602151,5054.7639056506305,4502.154255605292,17304.34584896684,3868.598821503881,1849.7567999940293,7102.057693791985,2724.5561531289145,59496.8344321472,3443.401910911313,17600.0,5520.538599879795,2034.4321946643615,7389.153692945671,4239.805022255324,1381.9243386565608,10302.496965082537,1590.6123965747809,4386.439782932736,4339.447397870218,5732.110261632207,13182.653799063177,1542.8856614966958,6049.5405797145,5467.348087708143,7072.12360914,1534.7258023648226,179821.55657740787,2438.2470033626087,588.0839758305427,8686.139199755991,6538.3624997697525,3142.1709439546003,8994.0,3938.234993272264,18199.434229731556,8027.888811283761,1844.5229612648852,,3137.4998460000893,18892.060852275652,270.95616429498745
2021-06-21,5278.797294243486,16228.717545769174,3021.0842583680105,117679.63193832728,2102.6298735259693,10604.920777744434,17213.59456086304,6544.950865518737,7645.889557515626,4613.106609439656,22620.580541840958,6708.130589612492,305.98885761004857,4357.951646436084,9435.009250473546,3099.638517028862,8413.977281517293,5351.989232320514,70751.6148807849,2842.0358938642657,12921.18378714111,3007.4445646679737,4073.797679382808,4710.216407509855,4540.7028471623835,17201.02008808363,3811.151867530787,1835.4115890110531,7146.274477536316,2700.167543062543,58662.62743960834,3344.325004248745,16735.0,5612.665688196145,2020.3272406230508,7135.982921816871,4270.993957996391,1398.809248483598,9961.456762572792,1588.660724922542,4302.686946120551,4336.1398922315975,5732.110261632207,13346.980508469782,1559.1460133783373,5895.278723282304,5450.155169193337,6960.065312516303,1537.535369051074,178284.5438193045,2527.5768606957618,588.0839758305427,8516.471878560187,6701.863271644576,3200.394075611858,8852.0,3936.7812335848253,18658.80221427476,7868.471113141768,1844.5229612648852,,3137.4998460000893,18957.38892092411,276.7133703175301
2021-06-22,5360.891266249033,16544.31298421059,3007.1139265374068,121194.50069676452,2088.9616403286172,10658.650585358086,17402.663613975714,6696.982244508719,7702.708157150371,4752.487086099183,22762.517719305448,6702.642243865213,307.2228826851012,4368.811618499115,9463.516779986334,3094.4482315013524,8432.981182774249,5501.642898376313,71762.04834646058,2842.0358938642657,13038.420710679655,3005.741594925806,3872.945918127064,4785.848785150513,4596.116447525702,17652.390517205018,3830.8047728373717,1844.7165907297403,7144.168916405634,2743.3702237515436,59526.6275390236,3428.0609705248507,17040.0,5696.288737590987,2095.830229903009,7307.624122582159,4342.8230221273325,1428.3578406809127,9928.701488885416,1627.6941579673219,4429.696742604965,4440.326319848145,5732.110261632207,13474.790171341585,1571.7108307414244,5892.422022237262,5507.802013625333,6943.464083386866,1553.6903774970194,180822.4020943124,2520.705333208596,588.0839758305427,8528.886560598905,6750.246153117739,3264.251703881109,8968.0,3928.7855553039108,18785.732841582754,8246.242749344916,1844.5229612648852,,3137.4998460000893,18990.05295524834,282.8380575755543
2021-06-23,5408.908495157938,16628.768101539983,3023.4126470064443,122061.80597482045,2095.0364106385514,10611.637003696142,17531.47989192062,6744.492050443089,7755.738850142801,4824.113164382552,22941.253424260733,6769.874479269388,307.7000390474549,4365.708769338249,9600.1563179959,3122.475773349905,8539.086298125587,5583.952414707002,72953.29622178347,2842.0358938642657,13260.333458806186,3007.4445646679737,3702.658555323281,4928.7099429162,4624.224795536082,17799.221861617996,3910.9281560103714,1838.1255478456703,7125.218866229492,2838.8342117256257,60569.38627969718,3559.098169659215,18160.0,5786.998486087086,2121.5510284489283,7329.07927267782,4422.213040377321,1441.0215230511903,9928.701488885416,1668.6792626643407,4521.732827013961,4441.980072667456,5732.110261632207,13653.72369936211,1589.4493964304884,5874.329582285339,5537.1311099152945,7067.973301857641,1527.701885649194,185719.39623059524,2584.8395897554756,588.0839758305427,8748.21260994958,6783.613657581989,3305.571345702389,9072.0,3945.503791709459,18617.142931465984,8472.326030346287,1821.8781481243566,,3137.4998460000893,19267.697247004282,285.4104262239244
2021-06-24,5312.874037340128,16575.428027437207,3012.9348981334915,123084.3132500022,2099.592488371002,10665.366811309792,17591.732667088392,6881.3202915340735,7689.450483902264,4845.407403872202,22830.781898943267,6768.502392832567,305.98885761004857,4392.082987205608,9583.445007591852,3108.9810309783797,8610.350927839172,5703.675347551642,72836.29866259998,2842.0358938642657,13331.513019526019,2996.375261343884,3878.76770830839,4892.994653474779,4526.247125328474,18071.131758679072,3933.6045852102766,1847.042841159412,7137.852233013587,2850.6801080435775,60499.86903031894,3566.7686398524456,17840.0,5724.635533996018,2126.5292475223323,7294.751032524762,4443.005664204698,1443.659790211665,9942.188954521394,1670.6309343165797,4525.41427039032,4595.779084863314,5732.110261632207,13788.836771540873,1583.1669877489446,5943.842641047995,5560.392117317679,6984.967156210458,1571.9525609576535,186175.13838561426,2654.700119208326,588.0839758305427,8830.977156874364,6785.282032805201,3280.216110948422,9002.0,3941.142512647142,18623.16399968444,8453.002672995743,1819.8195287479448,,3137.4998460000893,19320.776302781152,285.1041918610232
2021-06-25,5435.240523914435,16828.793379425388,3012.9348981334915,125594.93379174308,2102.6298735259693,10846.704912005865,17816.122312540803,6957.335981029064,7941.3462756163035,5013.825479835798,22893.90848483896,6950.989888929615,305.5446085830296,4390.531562625176,9729.914728192036,3086.1437746573365,8817.810183227608,5692.451322597457,73070.29378096697,2842.0358938642657,13411.066646212888,2995.5237764728004,3970.460903664273,4979.1315280099725,4510.988307837126,18217.963103092054,4000.1221108633326,1837.7378394407249,7152.591160928364,2849.98329061311,60768.006992206436,3614.069872710704,18925.0,5813.927942671866,2149.76093653155,7281.877942467366,4589.499150261225,1433.6343750018618,10188.816897579289,1723.3260689270326,4599.963498761606,4699.965512479862,5732.110261632207,13905.691320452237,1566.9066358673028,5881.94745173878,5601.857391382798,7072.12360914,1603.5601861779817,187569.1732127313,2635.2307913280233,588.0839758305427,8934.432840530342,6816.981162046239,3273.6425315677634,9048.0,3971.6714660833613,18845.943523767313,8530.29610239792,1819.1333222891408,,3137.4998460000893,19365.689349976965,285.5941668416651
2021-06-28,5473.964095615164,16797.67833619877,3043.203950433133,125850.95142032264,2100.351834659744,11034.759238653645,17884.685815317927,6961.136765503814,7820.133263062179,5029.312199464635,22878.12683836504,6956.478234676893,306.16984795438964,4472.757065388121,9807.573170657904,3113.1332594003875,8797.222623532572,5759.795472322567,72995.84078875929,2842.0358938642657,13419.440712179927,3003.1871403125547,3945.7182953936376,5025.3513143459295,4483.683055484186,18103.7609463264,3975.933919716767,1875.7332631253644,7259.97477859317,2756.609754930431,60678.62767157727,3468.9701448887495,18925.0,5777.077107345325,2111.5945903021207,7307.624122582159,4516.724966865402,1442.0768299153801,10260.107787369461,1712.591874839718,4558.547260777558,4642.084163804002,5732.110261632207,14044.456097284481,1460.1056882810647,5884.804152783821,5607.925480270376,7209.083749457852,1565.631035913588,186845.34743711282,2550.4819523196475,588.0839758305427,8913.741703799145,6865.364043519401,3292.4241869410725,9114.0,3968.037066864764,18484.67943065995,8681.984457599696,1819.1333222891408,,3137.4998460000893,19414.68540146331,284.12424189973933
2021-06-29,5447.632066858668,16731.0032435703,3058.3384765829533,123949.10617944594,2103.389219814711,10974.313205088287,17660.29616986552,6831.910093362329,7837.178842952603,4882.188362990689,23046.46440075356,6909.827295825017,305.0509985530086,4485.168462031585,9674.865705684584,3140.1227441434385,8809.89189103721,5705.546018377339,72485.30598504948,2842.0358938642657,13423.627745163447,3004.0386251836385,3960.2727708469524,4844.6739677599135,4443.528272612216,18005.873383384416,3883.7164409704847,1869.5299286462396,7281.030389899995,2708.529352228156,60231.73106843145,3364.7795914306944,19240.0,5761.486369322559,2114.0836998388227,7393.444722964803,4483.645792594573,1408.3070102613062,10240.839979318063,1696.0026657956867,4545.662208960299,4645.3916694426225,5981.419862629188,13891.084501838317,1441.2584622364343,5831.479066609728,5651.413450631355,7204.933442175493,1541.749719080451,188301.93510903636,2581.4038260118928,588.0839758305427,8665.448063024796,6875.374294858676,3220.1148137538325,9096.0,3944.0500320220203,18629.185067902898,8607.5895318001,1802.6643672778473,,3137.4998460000893,19447.34943578754,279.469479583641
2021-06-30,5599.428467925529,16713.223218869374,3042.0397561139157,126234.97786319199,2102.6298735259693,10981.029431039993,17639.519350842147,6835.710877837078,7914.830929120089,4911.225962294757,23109.590986649255,7062.128890312026,302.33614338789283,4530.159774864139,9788.895823735733,3128.704115982917,8871.654570122317,5787.855534708028,72740.57338690438,2842.0358938642657,13448.749943064564,3000.626883417388,3990.8371692989135,4895.095552853686,4466.014951020519,18304.974270151597,3870.110583450541,1874.5701379105285,7339.986101559104,2709.9229870890913,60470.07592344256,3366.697208979002,19370.0,5869.204195661677,2129.8480602379345,7299.042062543895,4491.20674671362,1403.030475940357,10458.56621029886,1704.785188230762,4521.732827013961,4655.314186358484,5919.092462379943,13902.039615798758,1465.2794366070416,5867.663946513577,5668.6063691461595,7217.38436402257,1567.7382109282764,191787.0221768289,2651.2643554647434,588.0839758305427,8575.608356433588,6947.114429456813,3222.932062059829,9122.0,3908.4329196797644,19327.628981243794,8813.3832875834,1820.5057352067486,,3137.4998460000893,19382.02136713908,281.1231451433075
2021-07-01,5793.0463264291775,16548.75799038582,3051.3533106676514,122605.01362940326,2103.389219814711,11001.178108895114,17764.180264982373,6839.511662311828,7619.374211019411,4897.675082619525,23335.794586108834,7060.756803875206,305.8572282687096,4728.742121159553,10027.76926068771,3151.54137230396,8882.740179188875,5769.1488264510535,72602.30354423297,2842.0358938642657,13302.203788641382,2998.9210125342624,4002.4807496615654,4899.2973516115,4543.112134134702,18000.435185443195,3841.3871064639943,1880.7734723896533,7662.136954553523,2661.8425843868167,60301.635600536036,3289.3533011972554,18890.0,6033.615614810857,2129.8480602379345,7251.84073233344,4567.761407168966,1396.1709813231234,10458.56621029886,1684.2926358822526,4521.732827013961,4600.740343321245,5759.2528391601045,13270.294710746699,1446.0626571105558,5860.998310741815,5679.731198773387,7229.835285869647,1536.1305857079483,189258.10002250766,2652.409610045938,588.0839758305427,8404.096189304915,7245.753594411849,3224.7896597901226,9164.0,3980.3940242079952,18924.21741060724,9028.838722041972,1791.6850639369848,,3137.4998460000893,19349.357332814852,281.4293795062087
2021-07-02,5892.178669983046,16784.343317673076,3062.995253859821,122522.7222487884,2104.1485661034526,11007.89433484682,17749.636491666013,6877.519507059324,7573.919331311615,4944.135241506035,23167.45702372031,7030.570902265168,306.5647359784065,4821.827595985529,10138.850323961675,3159.845829147976,8819.393841665687,5787.855534708028,72602.30354423297,2842.0358938642657,13637.16642732294,3004.8915606252012,4015.5797775695487,4968.627031115437,4613.784551989369,17761.15447602945,3841.3871064639943,1824.1680452676394,7777.942816741059,2707.1357173672204,60291.72734624742,3376.285296720541,18580.0,6090.309207620919,2153.0797492471524,7221.803522199515,4671.724526305856,1434.6896818660516,10439.298402247463,1701.8576807524037,4673.5923662888035,4688.38924274469,5708.988806701035,13266.64300609322,1460.47524173292,5874.329582285339,5732.321302465733,7229.835285869647,1591.6195277614133,189043.63312602811,2637.521300490412,588.0839758305427,8416.347058385534,7315.825353786773,3288.876781485261,9082.0,3958.58762889641,18942.280615262607,9140.914194675132,1806.7816060306707,,3137.4998460000893,19655.582654604495,286.69661054810945
2021-07-05,5895.276555719104,17117.718780815416,3035.054590198614,125174.33340193382,2100.351834659744,11122.070176025829,17951.171636192714,7073.259907508926,7638.313744230993,5126.104197144863,23356.836781407397,7165.035373073519,307.5848633737833,4781.490556894273,10135.90126918449,3095.486288606854,8866.903594808078,5825.268951221979,73942.45740397123,2842.0358938642657,13733.468185943888,3007.450366949889,3958.817323301621,5147.203478322545,4676.426013269643,18125.51373809129,3978.957443610088,1815.2507519538974,7695.825932644442,2746.1574934734144,61480.71786088171,3428.0609705248507,18745.0,6053.458372294378,2172.162922361867,7277.586912448233,4714.254893225492,1442.6044833474753,10585.733743438088,1732.108591362108,4734.33618199874,4652.006680719864,5750.205313317471,13387.149259658063,1535.4945924595859,5978.123053588483,5712.094339507138,7362.64511890514,1593.7267027761018,192725.31484892688,2571.0965347811443,588.0839758305427,8730.786031454765,7244.085219188636,3315.8119485745215,9062.0,4032.7293729557996,19050.65984319482,9056.857590200261,1795.8023026898084,,3137.4998460000893,19782.155787610878,288.8402510884179
2021-07-06,5999.05572787706,17006.593626434635,3012.9348981334915,126198.40391625205,2092.758371772326,11115.353950074123,17901.307270536625,7145.474812529167,7842.860702916078,5205.47363524265,23456.78720907558,7277.5464608927505,310.53006988624225,4758.219188187779,10143.765415256983,3053.9640043867757,9082.281142386913,5791.596876359424,74559.3536251206,2842.0358938642657,13909.323571251705,3000.626883417388,3932.6192674856543,5172.414270869431,4719.793178771371,18359.356249563814,4045.474969263144,1820.2909612181863,7651.60914890011,2716.1943439633014,61906.77279529234,3376.924502569977,18985.0,6112.986644744943,2183.778766866476,7329.07927267782,4807.821700448692,1444.18744364376,10797.679632003466,1748.6978004061395,4755.50448141281,4733.0405688660685,5730.099700333844,13551.475969064668,1516.2778129631001,5979.075287270164,5736.3666950574525,7308.691124234471,1628.8462863542443,195897.63769268675,2650.119100883549,588.0839758305427,8845.127476207213,7264.009359145149,3312.0967531139336,9072.0,4045.086330299031,19062.70197963173,8805.653944643182,1808.1540189482785,,3137.4998460000893,19925.06093777938,290.37142290292394
2021-07-07,5884.4339556429,16828.793379425388,2996.6361776644544,123875.95828556606,2093.517718061068,10833.272460102453,17506.54770909257,6894.623037195696,7888.315582623874,4944.135241506035,23514.653246146638,7462.778129863437,310.3984405449033,4649.619467557474,9932.416489558731,3075.763203602317,9248.565278385278,5806.562242965004,73506.37559246909,2842.0358938642657,13796.27368069668,2994.656335326449,3950.084638029632,5227.037654721017,4713.368413511855,18299.536072210376,4056.0573028897666,1793.5390812769606,7518.958797667115,2692.5025513273977,61044.75467218247,3348.1602393453604,18625.0,6016.607536967838,2125.6995443434316,7346.243392754349,4704.803700576684,1362.4011616690493,11113.671684046396,1666.7275910121018,4624.813241552036,4733.0405688660685,5691.899035664952,13639.11688074819,1532.5381648447417,5973.361885180082,5667.59502099823,7250.586822281443,1593.024311104539,193324.03493493228,2626.0687546784693,588.0839758305427,8841.043853180341,7147.785209398826,3173.705722207042,9026.0,4008.7423381130557,19140.975866471657,8797.924601702964,1803.350573736651,,3137.4998460000893,19810.736817644578,276.16214846430796
2021-07-08,5893.727612851075,16673.218163292295,2990.8152060683697,125311.48570295858,2092.758371772326,10927.299623426343,17489.926253873873,6809.105386513832,7687.556530581106,4802.818924892902,23346.315683758115,7399.662153769722,309.8390158442128,4635.656646333578,9859.67313838817,3112.0952022948854,9281.822105584952,5840.234317827558,73112.83834794279,2842.0358938642657,13729.281152960368,2998.9210125342624,3950.084638029632,4989.636024904508,4741.4767615222345,18636.70434456611,4050.010255103125,1797.0284569214684,7546.3310923659865,2551.048612942444,60757.41529781251,3159.594513761763,18865.0,6043.536993552618,2108.275777586518,7251.84073233344,4598.005223645152,1339.7120640889684,11078.989629553878,1638.4283520546362,4589.839529476617,4799.19068163848,5723.062735789575,13303.16005262802,1523.66888200021,5860.998310741815,5655.458843223073,7370.945733469859,1596.5362694623532,193779.7770899513,2639.8118096528005,588.0839758305427,8759.371392642877,7179.331764329971,3130.0521755451364,9018.0,3943.3231521783005,18936.259547044152,8846.232995079325,1797.86092206622,,3137.4998460000893,19786.238791901407,268.812523754679
2021-07-09,6051.7197853900525,16779.898311497844,2988.4868174299354,127926.52290916406,2093.517718061068,11122.070176025829,17760.0249011777,6850.914015736077,7812.557449777547,4876.380843129875,23525.17434379592,7447.685179058418,310.7933285689201,4623.245249690114,9931.43347129967,3108.9810309783797,9302.409665279987,6002.98267966324,73304.28889933396,2842.0358938642657,13695.784889092212,2989.5387226770736,3963.1836659376154,4886.691955338057,4773.60058781981,18881.42325192108,4025.8220639565593,1776.4799114593675,7537.908847843257,2587.283119326767,60856.49784069871,3188.997982835816,19165.0,6118.656004025949,2152.250046068252,7316.2061826204235,4568.742615980812,1361.8735082369544,11165.69476578517,1665.7517551859821,4590.759890320707,4784.306906264687,5729.094419684663,13350.632213123261,1559.515566830193,5865.759479150216,5579.607732128344,7420.749420858168,1595.8338777907904,195969.12665817994,2683.331483738183,588.0839758305427,8706.284293293527,7205.897284271988,3176.4921188024828,9002.0,3939.6887529597034,18936.259547044152,8850.097666549435,1784.8229993489458,,3137.4998460000893,19696.41269750978,272.3035954917528
2021-07-12,6017.643042293411,16926.583515280476,2975.6806799185492,127176.75699689536,2095.795756927293,11249.67846910825,17845.209859173523,6839.511662311828,7806.875589814073,4899.61092257313,23341.055134933475,7453.1735248056975,310.15163552989276,4655.825165879206,9969.771183403074,3063.3065183362933,9281.822105584952,6023.560058745912,73368.10574979769,2842.0358938642657,13741.842251910926,2987.832851793948,3976.2826938455987,4993.837823662322,4785.647022681402,18821.60307456764,4024.310302009899,1788.4988720126719,7558.964459150082,2623.51762571109,61005.12165502799,3213.927010963817,18760.0,6125.742703127207,2170.503516004066,7346.243392754349,4572.518436324598,1389.8391401379845,11229.278532354783,1675.5101134471772,4631.255767460665,4866.994547230202,5726.078577737118,13383.497555004582,1580.9496670378119,5758.15707312035,5617.027613601744,7391.697269881654,1594.4290944476647,193788.71321063794,2742.8847219602853,588.0839758305427,8714.451539347274,7219.180044242996,3245.223234823355,8972.0,3958.58762889641,19140.975866471657,8769.905733544674,1784.8229993489458,,3137.4998460000893,19786.238791901407,274.7534703949624
