date,RB,L,A,BU,SC,RM,EG,FB,CS,SP,RR,UR,AG,PB,WR,SA,AL,JR,LU,V,JD,SS,MA,OI,SF,LH,RS,FG,CF,BC,Y,EB,PP,CU,AU,B,PG,C,FU,ZC,PK,WH,M,BB,HC,SR,CY,RI,RU,P,PF,NI,JM,SI,LR,CJ,SN,TA,J,I,ZN,SM,AP,NR
2012-03-15,480526.2,475257.7,118826.2,,,,,,,,,,,338.4,2.4,,7986.2,,,85327.9,,,,,,,,,153503.5,,345305.0,,,367341.8,49806.9,42.8,,286792.6,95.3,,,,618664.4,,,299374.2,,,885917.7,135876.1,,,,,,,,613705.3,2591.6,,160424.4,,,
2012-03-16,472942.2,498809.8,117264.1,,,,,,,,,,,326.5,2.7,,7641.5,,,85415.9,,,,,,,,,155888.8,,353166.9,,,365980.5,49458.5,41.3,,333942.1,97.7,,,,617122.0,,,290265.5,,,873772.1,140560.4,,,,,,,,618684.3,2593.3,,158853.5,,,
2012-03-19,470451.8,507746.0,117899.9,,,,,,,,,,,330.2,2.7,,7462.8,,,82011.5,,,,,,,,,160796.1,,358588.9,,,357808.8,49215.8,41.8,,365398.5,89.4,,,,622649.2,,,281235.0,,,867345.3,140148.6,,,,,,,,616995.9,2511.4,,153786.9,,,
2012-03-20,453807.6,515602.4,111761.3,,,,,,,,,,,327.2,3.7,,7311.5,,,78267.1,,,,,,,,,160891.3,,366337.0,,,346434.8,49290.0,42.5,,385888.5,98.3,,,,635899.8,,,267657.1,,,857319.3,142732.1,,,,,,,,623280.1,2599.5,,149799.0,,,
2012-03-21,454661.4,526052.5,106100.3,,,,,,,,,,,353.6,3.7,,6783.9,,,74076.1,,,,,,,,,159051.9,,368751.7,,,345326.4,49836.9,41.7,,413201.1,100.0,,,,642625.2,,,270890.8,,,855269.8,144707.6,,,,,,,,621248.0,2709.0,,150714.1,,,
2012-03-22,467082.1,550730.5,102262.3,,,,,,,,,,,369.4,3.5,,6537.1,,,70232.2,,,,,,,,,157467.1,,379515.7,,,346675.7,49625.2,42.3,,428523.0,105.9,,,,661518.2,,,265489.1,,,848098.1,149041.6,,,,,,,,590061.9,2814.5,,154442.9,,,
2012-03-23,470436.4,564078.7,100676.6,,,,,,,,,,,378.1,3.5,,6318.4,,,66118.5,,,,,,,,,156527.5,,389964.4,,,334563.1,49912.8,41.0,,447281.2,114.3,,,,707170.0,,,262197.6,,,816260.7,152422.5,,,,,,,,577100.6,2754.3,,155041.0,,,
2012-03-26,470215.3,568762.0,101308.3,,,,,,,,,,,368.0,2.9,,5918.3,,,61154.3,,,,,,,,,156655.9,,399739.1,,,322784.8,49696.4,41.4,,460800.8,112.0,,,,732763.5,,,249021.4,,,791292.0,159656.7,,,,,,,,567950.4,2723.8,,155209.1,,,
2012-03-27,477825.2,577312.1,99042.1,,,,,,,,,,,346.0,2.5,,5497.5,,,56751.5,,,,,,,,,155445.6,,405468.9,,,315573.7,49517.7,42.4,,467904.6,112.9,,,,761149.0,,,247086.6,,,764843.1,164272.4,,,,,,,,569179.1,2724.5,,154922.9,,,
2012-03-28,491620.1,584831.6,99198.3,,,,,,,,,,,352.5,2.3,,5236.1,,,59315.4,,,,,,,,,155124.5,,422899.6,,,304207.6,49289.6,42.8,,491679.4,109.9,,,,815754.7,,,242551.3,,,738973.3,172713.4,,,,,,,,572157.3,2716.1,,157714.1,,,
2012-03-29,511609.4,581740.4,96849.0,,,,,,,,,,,352.2,2.0,,4949.1,,,55354.8,,,,,,,,,157268.5,,436911.8,,,292627.1,45904.3,37.9,,502923.3,108.7,,,,843259.2,,,241275.3,,,700881.3,178306.6,,,,,,,,564755.5,2666.0,,155081.0,,,
2012-03-30,506087.9,576602.0,94563.1,,,,,,,,,,,341.1,1.9,,4743.3,,,52329.7,,,,,,,,,155482.8,,445202.9,,,281338.8,44967.9,31.2,,512090.3,109.1,,,,862272.8,,,239883.3,,,662843.8,181747.5,,,,,,,,554806.2,2540.4,,151773.6,,,
2012-04-05,502906.6,587613.7,92956.8,,,,,,,,,,,351.7,2.0,,4898.4,,,51932.8,,,,,,,,,142452.1,,456397.4,,,276213.5,44077.3,29.8,,522033.1,109.7,,,,900743.1,,,233906.6,,,624418.0,187366.0,,,,,,,,544185.7,2438.4,,151407.0,,,
2012-04-06,503577.7,586835.3,106413.1,,,,,,,,,,,350.5,2.2,,4859.7,,,51314.1,,,,,,,,,130778.7,,477084.5,,,284014.3,42711.6,30.9,,525381.1,104.0,,,,955451.2,,,230466.2,,,606475.9,195331.8,,,,,,,,535778.3,2382.0,,147443.5,,,
2012-04-09,508073.4,594387.3,109119.0,,,,,,,,,,,333.0,2.2,,4643.4,,,51595.5,,,,,,,,,125082.8,,495083.9,,,284375.4,41612.2,31.0,,522770.6,100.9,,,,963170.8,,,261843.7,,,596156.6,201147.5,,,,,,,,532511.7,2346.4,,153958.8,,,
2012-04-10,499638.9,612916.5,119042.4,,,,,,,,,,,345.2,2.3,,4751.0,,,53295.9,,,,,,,,,128804.8,,504326.7,,,293023.3,41855.5,29.1,,521823.9,101.0,,,,954777.3,,,275882.8,,,581497.2,205407.6,,,,,,,,533849.8,2326.6,,161956.5,,,
2012-04-11,495207.2,619149.0,117925.8,,,,,,,,,,,347.3,2.2,,4824.0,,,52272.6,,,,,,,,,128425.1,,492613.8,,,297996.6,40753.5,24.9,,513034.0,101.6,,,,951469.7,,,286343.4,,,553647.3,198838.5,,,,,,,,532235.6,2273.0,,163650.7,,,
2012-04-12,494934.7,621434.5,118899.2,,,,,,,,,,,350.6,2.2,,4709.6,,,53649.9,,,,,,,,,123300.5,,494883.3,,,302350.1,39623.1,25.5,,501815.1,100.2,,,,940192.1,,,314862.3,,,527767.3,194139.9,,,,,,,,525977.5,2215.9,,164306.6,,,
2012-04-13,506393.5,626745.5,121113.9,,,,,,,,,,,364.7,2.2,,4572.2,,,54787.9,,,,,,,,,123857.0,,499973.7,,,307344.2,39326.4,28.2,,495429.2,97.9,,,,936293.9,,,320672.2,,,507709.8,194325.8,,,,,,,,537023.8,2168.7,,163099.2,,,
2012-04-16,502312.7,631415.8,120243.1,,,,,,,,,,,368.3,2.3,,4415.2,,,53871.9,,,,,,,,,116059.2,,487457.6,,,307483.3,38371.2,28.9,,487203.9,96.1,,,,920409.4,,,327456.2,,,477850.1,189785.7,,,,,,,,545943.4,2067.0,,160056.4,,,
2012-04-17,499748.0,639287.4,118427.4,,,,,,,,,,,363.8,2.7,,4659.7,,,53092.9,,,,,,,,,118036.7,,475055.9,,,306327.8,36530.4,26.3,,456499.1,95.7,,,,939916.6,,,329973.5,,,449156.8,182551.1,,,,,,,,540237.7,1890.4,,158486.2,,,
2012-04-18,502101.3,618609.4,121329.7,,,,,,,,,,,364.7,2.4,,5136.5,,,53231.7,,,,,,,,,115906.8,,490346.4,,,317331.1,36194.5,27.2,,414409.4,91.8,,,,1000417.5,,,335393.8,,,422735.4,187850.5,,,,,,,,533368.9,1921.0,,160380.7,,,
2012-04-19,510716.9,603696.4,119865.4,,,,,,,,,,,352.6,2.9,,5423.6,,,53474.4,,,,,,,,,120944.9,,485939.2,,,318614.4,36414.1,26.6,,394572.5,89.4,,,,1017573.3,,,345255.4,,,400913.3,188158.9,,,,,,,,510308.6,1929.9,,159533.0,,,
2012-04-20,517390.8,596533.6,119145.1,,,,,,,,,,,347.8,1.9,,5466.4,,,56510.6,,,,,,,,,120078.8,,482581.0,,,314507.8,35499.5,25.7,,377903.4,76.6,,,,1024524.8,,,353729.6,,,370495.9,187300.4,,,,,,,,489349.1,1788.4,,155469.5,,,
2012-04-23,521259.0,587737.9,123365.4,,,,,,,,,,,319.1,1.7,,5584.2,,,58648.4,,,,,,,,,122161.2,,485198.1,,,314570.2,34557.4,25.4,,349624.2,72.2,,,,1049435.3,,,350261.3,,,345987.8,187917.7,,,,,,,,490039.9,1955.7,,151610.8,,,
2012-04-24,514688.2,577765.7,127588.7,,,,,,,,,,,294.2,1.7,,6243.0,,,60835.4,,,,,,,,,128085.9,,483871.0,,,312510.3,34392.0,26.1,,339146.3,63.4,,,,1057590.6,,,352937.3,,,327551.4,188862.0,,,,,,,,484434.2,1978.7,,145669.7,,,
2012-04-25,521492.6,565052.2,135541.3,,,,,,,,,,,268.9,1.7,,6594.7,,,61760.7,,,,,,,,,127246.3,,479957.2,,,307243.2,33241.7,26.0,,331414.0,49.4,,,,1031585.2,,,355030.5,,,309353.2,191841.4,,,,,,,,474125.4,2227.7,,139449.5,,,
2012-04-26,523818.9,550391.1,134798.2,,,,,,,,,,,258.5,1.6,,6570.5,,,62941.5,,,,,,,,,124282.3,,478124.2,,,305037.1,33364.9,25.2,,317753.4,46.6,,,,1003865.0,,,353933.0,,,299027.0,193427.0,,,,,,,,459538.9,2260.6,,135813.3,,,
2012-04-27,521097.7,541077.8,137952.8,,,,,,,,,,,262.2,1.6,,6694.8,,,63977.5,,,,,,,,,124220.4,,475812.9,,,299829.8,33333.3,21.7,,308752.9,43.4,,,,1033784.8,,,351310.0,,,288656.6,190308.5,,,,,,,,445540.4,2333.1,,129182.4,,,
2012-05-02,524472.5,534707.9,139654.4,,,,,,,,,,,261.0,2.5,,6938.3,,,59443.0,,,,,,,,,122064.0,,470030.8,,,309811.7,33770.3,18.8,,282959.6,42.1,,,,1007144.6,,,353372.6,,,277932.7,185023.3,,,,,,,,434847.8,2411.6,,123708.0,,,
2012-05-03,524127.9,528077.7,143658.4,,,,,,,,,,,262.4,2.5,,7345.0,,,57284.4,,,,,,,,,115592.1,,462155.1,,,318304.3,33677.6,17.7,,268264.2,41.0,,,,1034669.8,,,348097.1,,,270060.2,179409.8,,,,,,,,429191.1,2661.7,,119546.5,,,
2012-05-04,527736.7,517916.6,147661.5,,,,,,,,,,,261.4,2.7,,7825.5,,,56738.2,,,,,,,,,115374.4,,460519.6,,,328508.1,34014.9,16.9,,257899.3,39.1,,,,1038129.4,,,347084.2,,,268987.2,177859.0,,,,,,,,442062.6,2808.9,,117097.8,,,
2012-05-07,517855.8,521244.8,149059.2,,,,,,,,,,,252.5,2.5,,8164.1,,,56844.5,,,,,,,,,116082.8,,454664.0,,,341320.8,34776.0,15.7,,249052.5,38.9,,,,1028658.0,,,338879.6,,,272469.9,175057.3,,,,,,,,462385.8,3010.7,,114897.4,,,
2012-05-08,508960.1,507471.1,136374.0,,,,,,,,,,,250.0,2.4,,8526.6,,,54609.6,,,,,,,,,119213.5,,441646.1,,,342528.0,35888.8,14.3,,244788.9,38.9,,,,982470.2,,,335704.8,,,264839.0,169568.1,,,,,,,,467450.6,3429.4,,113128.2,,,
2012-05-09,509279.3,500387.4,136604.1,,,,,,,,,,,259.1,3.0,,9606.3,,,52352.5,,,,,,,,,120120.1,,432049.6,,,345580.6,38020.1,12.9,,248381.1,42.8,,,,958321.2,,,298925.8,,,262759.0,165467.3,,,,,,,,463962.4,3762.9,,109434.6,,,
2012-05-10,506192.1,482638.6,127328.6,,,,,,,,,,,256.2,3.1,,10137.8,,,49569.8,,,,,,,,,118941.9,,430338.9,,,339483.5,38330.2,13.9,,253697.2,40.0,,,,936193.5,,,274652.1,,,256622.4,167664.7,,,,,,,,455091.8,3982.9,,105720.5,,,
2012-05-11,504645.1,478436.4,128543.3,,,,,,,,,,,262.7,3.1,,10759.0,,,48932.7,,,,,,,,,134316.3,,434000.8,,,334918.9,40214.9,13.6,,264678.1,40.0,,,,926322.8,,,259790.9,,,259532.3,171219.9,,,,,,,,464872.9,4465.5,,103840.5,,,
2012-05-14,518793.0,489440.7,136702.2,,,,,,,,,,,264.4,3.1,,11428.5,,,48023.8,,,,,,,,,155903.8,,443132.8,,,344699.3,41528.8,13.6,,280899.0,41.1,,,,949480.7,,,233646.4,,,268812.1,174514.7,,,,,,,,469235.2,4967.4,,103300.4,,,
2012-05-15,533948.2,493928.4,137599.4,,,,,,,,,,,260.6,3.2,,12198.5,,,47041.7,,,,,,,,,167879.6,,437282.8,,,348342.7,43597.8,10.5,,289043.7,48.3,,,,993257.3,,,221373.8,,,280032.6,172612.4,,,,,,,,470922.9,5321.8,,101609.0,,,
2012-05-16,534579.1,495041.2,138474.1,,,,,,,,,,,258.8,4.6,,12617.1,,,46143.7,,,,,,,,,176968.1,,435478.3,,,351162.8,44880.2,9.8,,293760.5,48.4,,,,1015796.3,,,210149.4,,,294411.7,173053.9,,,,,,,,460558.7,5445.2,,98798.2,,,
2012-05-17,542639.6,495873.5,143286.1,,,,,,,,,,,259.0,4.4,,12819.2,,,45222.2,,,,,,,,,193220.3,,437292.8,,,349878.3,46376.5,9.3,,301228.7,49.6,,,,1092379.8,,,198647.2,,,310572.4,176771.1,,,,,,,,454225.5,5723.0,,97458.8,,,
2012-05-18,548743.9,494458.8,147130.0,,,,,,,,,,,263.2,4.7,,12623.9,,,44366.1,,,,,,,,,208141.6,,421680.3,,,349337.6,48056.6,9.0,,298138.9,50.4,,,,1128851.2,,,189277.6,,,330849.7,177548.1,,,,,,,,443129.2,5840.1,,91724.2,,,
2012-05-21,548793.9,493880.6,150958.7,,,,,,,,,,,269.1,4.3,,12547.4,,,44381.1,,,,,,,,,202684.6,,421078.8,,,353270.3,48529.2,10.0,,290159.7,51.9,,,,1204208.8,,,180206.1,,,340749.7,180331.3,,,,,,,,446870.6,5968.7,,89959.2,,,
2012-05-22,559976.5,483588.5,150586.7,,,,,,,,,,,273.3,4.3,,12542.3,,,41748.1,,,,,,,,,204563.2,,416441.9,,,355073.7,48858.3,11.2,,284898.7,52.5,,,,1260677.2,,,166168.9,,,349089.5,180304.4,,,,,,,,452927.1,6225.6,,86764.9,,,
2012-05-23,578847.1,484980.1,151007.4,,,,,,,,,,,267.8,4.8,,12617.4,,,41248.5,,,,,,,,,211343.6,,415786.8,,,361840.9,50651.0,10.2,,285295.6,52.8,,,,1313467.1,,,156918.2,,,354993.0,183617.5,,,,,,,,444620.2,6174.2,,83773.4,,,
2012-05-24,585219.8,471540.8,150986.1,,,,,,,,,,,272.5,4.9,,12119.3,,,40328.2,,,,,,,,,213608.2,,411239.0,,,372568.1,51840.5,9.3,,280476.1,51.8,,,,1349605.6,,,146808.6,,,364395.7,185387.4,,,,,,,,447920.8,6158.4,,79514.1,,,
2012-05-25,583532.5,467091.8,143890.9,,,,,,,,,,,273.6,4.9,,11847.4,,,40489.4,,,,,,,,,217542.9,,401004.4,,,391330.6,54419.5,9.4,,305411.2,53.3,,,,1386666.9,,,140061.7,,,380119.5,185170.8,,,,,,,,450525.7,6007.6,,76517.9,,,
2012-05-28,610766.8,470447.3,143825.0,,,,,,,,,,,278.9,5.0,,11886.6,,,40793.1,,,,,,,,,220629.8,,388723.6,,,408764.5,55094.1,10.5,,319524.0,55.5,,,,1439329.9,,,136472.6,,,389787.0,179707.8,,,,,,,,466904.6,6116.3,,73673.7,,,
2012-05-29,644604.4,470546.8,142792.5,,,,,,,,,,,275.8,5.1,,12045.6,,,41267.4,,,,,,,,,221348.2,,381527.6,,,431166.9,55684.5,11.3,,325834.8,58.9,,,,1444856.5,,,177853.3,,,403342.8,181959.5,,,,,,,,495106.1,6399.7,,75571.6,,,
2012-05-30,666291.9,479178.9,144057.8,,,,,,,,,,,255.8,4.3,,12113.7,,,41675.6,,,,,,,,,220544.7,,376833.7,,,443530.7,56792.7,12.5,,332436.5,61.3,,,,1473803.7,,,227915.6,,,421264.8,181877.9,,,,,,,,512465.0,6479.9,,77173.8,,,
2012-05-31,688305.3,475879.1,140265.6,,,,,,,,,,,242.0,7.0,,12081.5,,,40651.7,,,,,,,,,218695.1,,367501.2,,,453397.3,58279.6,13.9,,333458.7,66.5,,,,1456833.4,,,279351.9,,,429914.7,178889.5,,,,,,,,536669.8,6350.9,,79098.0,,,
2012-06-01,714600.5,479135.3,140436.5,,,,,,,,,,,238.1,6.8,,11792.3,,,40578.9,,,,,,,,,218881.1,,369522.2,,,466374.5,59122.3,14.9,,332304.2,68.9,,,,1466342.0,,,361249.6,,,451579.0,179408.9,,,,,,,,564988.6,6281.5,,83283.4,,,
2012-06-04,755787.6,461222.4,141751.1,,,,,,,,,,,242.5,6.8,,12096.4,,,43126.3,,,,,,,,,218578.9,,377546.8,,,489562.5,62083.3,15.3,,337369.3,72.1,,,,1535716.9,,,444235.9,,,473153.6,180227.7,,,,,,,,548557.5,6388.1,,91144.8,,,
2012-06-05,785806.3,468818.2,145739.2,,,,,,,,,,,240.8,8.1,,11880.4,,,43970.2,,,,,,,,,222434.2,,377832.2,,,496351.8,63022.3,16.0,,368631.1,74.6,,,,1620506.6,,,494656.4,,,490759.2,178804.1,,,,,,,,606883.3,6206.8,,95394.2,,,
2012-06-06,801010.2,483623.2,146352.0,,,,,,,,,,378803.7,227.9,7.5,,11017.9,,,44463.0,,,,,,,,,228669.4,,382003.4,,,503092.3,62963.1,15.8,,364702.4,71.2,,,,1693052.4,,,580720.6,,,515067.4,178920.3,,,,,,,,656053.5,6022.6,,93586.1,,,
2012-06-07,823317.2,520206.3,148760.9,,,,,,,,,,379440.2,212.3,7.2,,10662.1,,,45390.7,,,,,,,,,237714.1,,375834.0,,,506359.2,64021.1,14.7,,358384.9,72.9,,,,1741745.8,,,665301.3,,,531135.3,176173.0,,,,,,,,697410.6,5942.4,,91030.1,,,
2012-06-08,858251.4,537219.7,145875.9,,,,,,,,,,384924.0,205.9,7.2,,9997.8,,,45283.2,,,,,,,,,232553.6,,375647.7,,,514137.5,65526.6,13.8,,346680.5,71.7,,,,1806978.9,,,742343.8,,,549731.6,174887.1,,,,,,,,746850.5,5740.5,,87961.7,,,
2012-06-11,858017.2,543699.5,140768.7,,,,,,,,,,384895.3,192.1,7.4,,9557.3,,,45298.8,,,,,,,,,221609.5,,369717.8,,,506245.1,65831.1,20.5,,333650.4,73.7,,,,1855583.1,,,820367.5,,,557150.7,175293.2,,,,,,,,802299.3,5455.6,,85348.4,,,
2012-06-12,847427.8,544829.9,148374.6,,,,,,,,,,374822.9,180.1,7.3,,8917.1,,,45063.2,,,,,,,,,218106.3,,372166.9,,,498760.5,64706.4,20.8,,312977.6,67.8,,,,1876300.8,,,906580.0,,,556024.3,175363.4,,,,,,,,843454.6,5397.3,,82313.1,,,
2012-06-13,843761.3,554103.8,148763.9,,,,,,,,,,354094.6,181.8,5.8,,8328.1,,,44978.0,,,,,,,,,212828.6,,368789.9,,,490367.8,63633.9,22.0,,307361.9,66.7,,,,1908733.3,,,1074466.9,,,553747.6,174022.9,,,,,,,,886191.2,5511.2,,79422.6,,,
2012-06-14,835927.5,570542.0,146053.3,,,,,,,,,,335642.5,172.8,5.6,,8056.5,,,46103.1,,,,,,,,,213763.8,,380531.5,,,490444.3,62641.0,21.7,,299306.1,66.1,,,,1859880.4,,,1170227.2,,,562726.0,184915.4,,,,,,,,930871.3,5649.4,,77010.2,,,
2012-06-15,822057.9,589033.0,140667.3,,,,,,,,,,311291.0,164.0,5.5,,7902.4,,,45255.6,,,,,,,,,218462.5,,379753.7,,,477123.6,61412.4,23.7,,297247.9,70.4,,,,1806137.5,,,1245834.1,,,563509.9,190510.0,,,,,,,,968902.3,5689.8,,75343.5,,,
2012-06-18,809995.3,600172.3,137801.5,,,,,,,,,,306498.6,157.7,5.4,,7849.0,,,44859.8,,,,,,,,,222990.9,,386165.5,,,468158.0,61870.5,24.2,,298030.4,74.7,,,,1767969.5,,,1361243.4,,,569333.0,199129.9,,,,,,,,1003190.7,5772.6,,75016.5,,,
2012-06-19,782311.4,603810.0,142979.3,,,,,,,,,,296357.1,151.0,5.6,,8112.5,,,44513.5,,,,,,,,,228254.3,,397223.8,,,456940.2,61681.7,26.2,,303932.3,74.7,,,,1795787.9,,,1490251.6,,,575940.1,207221.5,,,,,,,,1027076.9,5648.0,,75338.5,,,
2012-06-20,754330.0,607245.7,143591.9,,,,,,,,,,290137.7,143.6,5.1,,8431.5,,,44022.0,,,,,,,,,226781.2,,405739.1,,,436900.0,60242.6,27.6,,299028.3,74.8,,,,1796295.7,,,1573194.0,,,579706.7,216177.3,,,,,,,,1050412.7,5612.7,,74249.1,,,
2012-06-21,740566.6,610449.1,146335.1,,,,,,,,,,282151.2,141.0,5.0,,8932.2,,,44192.9,,,,,,,,,227594.7,,413366.1,,,427167.6,59285.7,30.6,,300577.8,77.4,,,,1840469.4,,,1671208.9,,,575650.1,223147.0,,,,,,,,1070650.6,5771.3,,74552.8,,,
2012-06-25,737481.2,622348.2,154705.5,,,,,,,,,,269263.0,149.2,5.0,,9054.8,,,43944.7,,,,,,,,,230392.8,,431709.4,,,419978.7,57453.8,31.9,,263136.6,82.6,,,,1907472.2,,,1736328.3,,,575665.9,232110.6,,,,,,,,1092486.5,6112.6,,74820.6,,,
2012-06-26,720202.0,626605.6,158182.0,,,,,,,,,,257166.9,151.1,4.9,,9604.2,,,43117.3,,,,,,,,,232702.4,,453760.9,,,419302.8,56238.1,35.8,,248881.5,78.6,,,,1946333.7,,,1835310.4,,,579386.4,241224.2,,,,,,,,1088793.1,7026.3,,82743.6,,,
2012-06-27,692940.7,627244.9,158934.3,,,,,,,,,,246386.8,149.8,5.0,,15661.5,,,45107.8,,,,,,,,,232315.1,,475437.2,,,417525.9,55549.7,35.4,,237393.0,75.4,,,,1952683.0,,,1861465.6,,,582830.9,250530.4,,,,,,,,1080086.4,7238.2,,91492.6,,,
2012-06-28,664280.2,626578.7,158752.2,,,,,,,,,,234923.3,159.7,4.9,,20505.9,,,45537.7,,,,,,,,,234147.8,,484081.5,,,406452.6,54166.6,34.1,,223785.1,72.2,,,,1984290.6,,,1855358.4,,,579821.7,256149.9,,,,,,,,1090690.0,8328.4,,97150.9,,,
2012-06-29,657741.0,632539.9,159372.4,,,,,,,,,,228358.1,152.6,2.2,,24147.7,,,46832.2,,,,,,,,,237103.6,,494980.5,,,412885.2,53847.2,33.8,,215425.5,66.3,,,,2004368.7,,,1876275.6,,,591191.3,269193.8,,,,,,,,1100048.2,11180.8,,104913.9,,,
2012-07-02,653245.4,638673.1,158990.2,,,,,,,,,,221357.9,161.3,2.2,,26192.9,,,47138.8,,,,,,,,,241942.9,,501864.6,,,406708.5,53359.0,33.0,,208532.0,64.9,,,,2040123.5,,,1867134.9,,,580211.0,275565.1,,,,,,,,1081680.2,14673.0,,106887.9,,,
2012-07-03,624344.8,649909.5,157035.7,,,,,,,,,,210978.6,164.5,2.2,,28417.3,,,43954.5,,,,,,,,,255356.3,,501382.9,,,393376.5,50309.7,33.9,,195780.5,61.8,,,,2028739.8,,,1871096.8,,,581839.5,279228.3,,,,,,,,1117887.1,17926.3,,105731.5,,,
2012-07-04,607747.9,650161.3,157005.1,,,,,,,,,,201501.9,162.6,0.8,,30774.2,,,43578.3,,,,,,,,,256570.6,,509580.1,,,389403.3,48923.9,40.3,,162302.3,59.6,,,,2044299.0,,,1893666.0,,,581770.6,288049.0,,,,,,,,1091422.3,21070.6,,107102.5,,,
2012-07-05,585999.5,634690.8,156557.8,,,,,,,,,,190220.8,160.0,0.8,,32822.9,,,43162.4,,,,,,,,,255626.0,,514144.8,,,382874.8,47186.4,42.7,,155303.7,58.5,,,,2099282.5,,,1883644.2,,,567925.8,299155.6,,,,,,,,1066473.9,23472.4,,106530.7,,,
2012-07-06,561233.4,604230.0,154437.7,,,,,,,,,,183994.5,166.1,0.8,,34328.6,,,41855.0,,,,,,,,,246468.5,,524953.5,,,383402.8,45788.0,43.8,,149780.2,56.1,,,,2167111.9,,,1865322.0,,,565718.6,307272.4,,,,,,,,1054095.7,25145.5,,110373.4,,,
2012-07-09,522932.7,584864.5,187665.2,,,,,,,,,,175253.6,170.4,0.8,,35366.9,,,40166.5,,,,,,,,,237468.5,,542611.5,,,372528.7,43234.3,51.9,,147720.1,56.7,,,,2284716.2,,,1852560.2,,,553681.7,317234.0,,,,,,,,1008575.7,25948.0,,111596.5,,,
2012-07-10,513625.3,577259.5,225520.2,,,,,,,,,,169943.2,170.5,0.6,,35939.2,,,37782.9,,,,,,,,,232892.4,,544681.9,,,365273.3,41926.3,49.2,,146522.3,56.5,,,,2369201.6,,,1827552.7,,,557022.1,316690.0,,,,,,,,960134.3,27135.0,,111345.5,,,
2012-07-11,495867.2,566909.0,272647.0,,,,,,,,,,162531.2,170.1,0.8,,36493.9,,,35920.3,,,,,,,,,232992.4,,563946.7,,,365295.7,41587.4,53.4,,160779.9,55.5,,,,2642305.6,,,1792889.0,,,560578.9,331208.9,,,,,,,,911356.0,28032.7,,112924.6,,,
2012-07-12,506001.6,551961.5,288039.7,,,,,,,,,,158977.3,162.9,1.0,,37203.3,,,34882.4,,,,,,,,,231484.5,,574535.4,,,364728.0,41466.5,53.2,,159262.8,54.8,,,,2753456.5,,,1713641.3,,,561511.4,337295.5,,,,,,,,881457.4,31045.4,,114587.1,,,
2012-07-13,513478.8,536249.4,315931.5,,,,,,,,,,154358.2,168.2,1.0,,37799.1,,,32679.1,,,,,,,,,211510.7,,566586.6,,,360968.4,41802.0,56.5,,164760.0,56.8,,,,2873657.0,,,1657041.4,,,550649.9,331875.8,,,,,,,,883546.3,33580.3,,116364.5,,,
2012-07-16,542359.2,501534.9,360542.8,,,,,,,,,,148462.4,178.9,0.9,,38290.0,,,33531.0,,,,,,,,,199084.2,,582228.8,,,354712.5,41601.1,60.9,,204103.7,50.8,,,,2864947.9,,,1658254.7,,,533951.4,327355.8,,,,,,,,887118.5,35500.6,,116741.4,,,
2012-07-17,561748.1,511411.0,401643.9,,,,,,,,,,138209.4,194.3,0.9,,38393.6,,,33925.1,,,,,,,,,196607.2,,595243.3,,,351815.8,40927.4,66.7,,215788.9,48.3,,,,3039480.5,,,1611644.9,,,528079.8,324007.7,,,,,,,,900251.4,36950.0,,117176.9,,,
2012-07-18,590692.3,522528.1,424248.8,,,,,,,,,,133598.7,197.2,0.7,,38403.9,,,36261.2,,,,,,,,,201055.9,,595190.7,,,351524.4,41255.7,64.8,,219776.2,49.2,,,,3158607.4,,,1549923.5,,,519501.1,323806.4,,,,,,,,899530.7,38396.7,,117308.1,,,
2012-07-19,614940.4,523528.4,453034.7,,,,,,,,,,128039.7,206.7,0.7,,38222.6,,,41031.5,,,,,,,,,196332.8,,595087.9,,,350598.5,41827.7,65.0,,228493.6,48.9,,,,3245293.6,,,1519256.8,,,511848.5,326131.9,,,,,,,,923820.7,39490.5,,117548.0,,,
2012-07-20,653910.2,522232.1,482847.2,,,,,,,,,,124049.9,214.9,0.7,,38060.2,,,42693.6,,,,,,,,,193589.7,,599365.6,,,347508.5,41576.8,66.5,,230684.7,48.7,,,,3314337.6,,,1487931.0,,,496557.8,323400.8,,,,,,,,942946.6,41340.0,,117794.6,,,
2012-07-23,692146.1,521741.9,568070.0,,,,,,,,,,118954.0,218.0,0.7,,38644.6,,,47394.0,,,,,,,,,190864.5,,590619.2,,,357621.7,41994.6,70.5,,244775.7,43.1,,,,3372195.3,,,1506503.7,,,485861.6,315753.5,,,,,,,,996139.8,43033.7,,118746.8,,,
2012-07-24,724277.9,521927.7,602490.9,,,,,,,,,,113914.7,217.0,0.7,,38208.1,,,49004.7,,,,,,,,,191067.2,,588717.0,,,356772.9,43017.2,68.1,,254208.8,43.0,,,,3440118.6,,,1492123.5,,,489717.1,312068.4,,,,,,,,1032257.7,45643.8,,115030.7,,,
2012-07-25,770311.0,535035.2,625307.6,,,,,,,,,,111269.8,221.9,0.7,,32390.8,,,46920.6,,,,,,,,,195629.9,,587703.7,,,356114.4,44553.5,69.2,,262148.3,42.8,,,,3587886.7,,,1480940.0,,,489626.3,307804.0,,,,,,,,1087153.4,50362.8,,107511.0,,,
