date,RB,L,A,BU,SC,RM,EG,FB,CS,SP,RR,UR,AG,PB,WR,SA,AL,JR,LU,V,JD,SS,MA,OI,SF,LH,RS,FG,CF,BC,Y,EB,PP,CU,AU,B,PG,C,FU,ZC,PK,WH,M,BB,HC,SR,CY,RI,RU,P,PF,NI,JM,SI,LR,CJ,SN,TA,J,I,ZN,SM,AP,NR
2017-10-20,133621902279.0,20793598207.5,5764653238.0,15479310342.0,,11205990639.0,,299892.5,4279377622.0,,,,18014538931.5,12838050040.0,0.0,,39951023027.5,0.0,,12508297475.0,8748322459.0,,31084797241.0,9072053296.0,84514840.0,,16295.0,5802938660.0,9201059430.0,,19904787384.0,,22620107569.0,66878399385.0,35704934485.0,1066741.0,,8005976259.0,20120.0,27566732504.0,,61967568.0,25605067444.0,59580.0,38386286406.0,23653710151.0,142367050.0,0.0,94461968335.0,23713572828.0,,57955641644.0,41386829616.0,,0.0,,2137901321.0,22116681856.0,102737078675.0,129957445470.0,56238208517.5,5930309358.0,,
2017-10-23,134485814443.0,20511640195.0,5942807186.0,14982587794.0,,11292618375.0,,299892.5,4232182746.0,,,,17832589059.0,12815891077.5,0.0,,39035257557.5,0.0,,12382265990.0,8468754229.0,,31384541462.0,8809529030.0,93135390.0,,16295.0,5739768074.0,9178597130.0,,19566719682.0,,22652709687.0,67355647255.0,35070309610.0,1141759.0,,8058409185.0,20120.0,26545205324.0,,61199886.0,25464483410.0,59580.0,38881699075.0,23219105278.0,135134422.5,0.0,93003383605.0,23554256570.0,,55938739033.0,41033347854.0,,0.0,,2157649261.0,21405209851.0,101938296535.0,130914426605.0,55495006952.5,5677396226.0,,
2017-10-24,133919529688.0,20524849987.5,6036083583.0,14426702354.0,,11140345726.0,,299892.5,4376834850.0,,,,17210967141.0,12627701092.5,0.0,,37847272275.0,0.0,,12514477227.5,8477648700.0,,32078791788.0,8724297422.0,102894717.0,,16295.0,5761899012.0,9345103245.0,,19219947280.0,,22976762155.5,69291729920.0,34436063845.0,909307.0,,8211960471.0,20120.0,25701063830.0,,58188548.0,24578718267.0,59580.0,39290021583.0,22191533368.0,126693052.5,0.0,92984205325.0,23262174610.0,,54185281789.0,41439490161.0,,0.0,,2138370430.0,20481617818.0,102662535265.0,131161671465.0,55019218155.0,5240661732.0,,
2017-10-25,133831695241.0,20503656257.5,6008494466.0,14754604598.0,,11127804963.0,,299892.5,4430846895.0,,,,17194684360.5,12002727232.5,0.0,,35692158235.0,0.0,,12481450182.5,8482097080.0,,32047094140.0,9176603708.0,111315273.0,,16295.0,5824166538.0,8921104395.0,,19326916588.0,,23351206249.5,71278268430.0,34575787980.0,1219455.0,,8162075565.0,20120.0,25267968062.0,,56024010.0,24533933604.0,59580.0,39758255084.0,23290501747.0,108715377.5,0.0,92582187045.0,23140319426.0,,51554918545.0,41017140486.0,,0.0,,2095531006.0,19801524313.0,101330521130.0,131294734930.0,54059539960.0,4996315932.0,,
2017-10-26,131634759181.0,20718674987.5,6053708304.0,14046486204.0,,10959317273.0,,325410.0,4342369326.0,,,,16516318153.5,11170926732.5,0.0,,33785961310.0,0.0,,12341086050.0,7968137539.0,,31365811741.0,9336189098.0,133211192.0,,16295.0,5767971024.0,8743747322.5,,18853568664.0,,23592779981.0,71512608770.0,33594739165.0,1693057.0,,7913513163.0,20120.0,23294934394.0,,54100688.0,24242007821.0,59580.0,39954572790.0,22968079373.0,101559492.5,0.0,89451000630.0,22203482546.0,,48550122979.0,39688102965.0,,0.0,,2034518473.0,18901095508.0,99141208875.0,127519258290.0,53552090472.5,4773624252.0,,
2017-10-27,130468386528.0,20825202095.0,6008456264.0,13792787406.0,,9957136230.0,,368357.5,4051268697.0,,,,16785261361.5,9768186415.0,0.0,,30798896457.5,0.0,,12441779437.5,7890458428.0,,31850275925.0,9349101140.0,140356652.0,,10848.0,5698868510.0,8378809002.5,,18144285284.0,,24028422026.5,70829952205.0,33487875510.0,4399843.0,,7367050118.0,20120.0,22725996282.0,,53710242.0,22818737215.0,77670.0,40661722888.0,23365066766.0,91960862.5,0.0,89371995480.0,21889918312.0,,46253678095.0,39647155584.0,,0.0,,1987952237.0,17758389484.0,99048152930.0,128785618320.0,51908007102.5,4568213891.0,,
2017-10-30,128129979642.0,20579434810.0,6040422540.0,13820947322.0,,9405638210.0,,402992.5,4049527133.0,,,,17095696575.0,8310875717.5,0.0,,28751194345.0,0.0,,12532607060.0,7690543737.0,,31446013510.0,9094489964.0,158174281.0,,0.0,5453273372.0,8307935405.0,,17702009494.0,,23613259839.5,71031259895.0,33903366145.0,6470831.0,,7400294288.0,0.0,21345772424.0,,51797870.0,21655714026.0,95740.0,40762306222.0,23545882057.0,87812267.5,0.0,88509690595.0,21532211594.0,,45476370283.0,38839479615.0,,0.0,,1906302513.0,17036202170.0,96919640535.0,127685921010.0,50451568085.0,4343752163.0,,
2017-10-31,128062618238.0,20449866655.0,5991191061.0,13661189740.0,,9152804444.0,,391892.5,3883898388.0,,,,16123699359.0,7877947845.0,0.0,,27690286057.5,0.0,,12802852112.5,7531127152.0,,31391647752.0,9252690494.0,168564191.0,,0.0,5367521870.0,7967941675.0,,17710387924.0,,23644664020.5,71304301560.0,32738962560.0,9281255.0,,6930991531.0,0.0,21358977520.0,,44313762.0,21269220558.0,95740.0,41595503385.0,23382286867.0,80597675.0,0.0,87365495735.0,21371368288.0,,45614263603.0,38622805386.0,,0.0,,1871197648.0,17013184853.0,95762114695.0,126803926300.0,49547338135.0,4192274565.0,,
2017-11-01,126252563681.0,20604255275.0,5991357438.0,13592836124.0,,8897587071.0,,382357.5,3929687486.0,,,,15978900465.0,7599894405.0,0.0,,27358508680.0,0.0,,13112020735.0,7484129419.0,,31487654262.0,9210265774.0,182607787.0,,0.0,5635825566.0,7589551435.0,,17453990356.0,,23899443681.5,72296151545.0,31724451460.0,12106706.0,,6933782031.0,0.0,21152315662.0,,42278394.0,21024266847.0,189407.5,42390049880.0,22814272274.0,72748735.0,0.0,89190471845.0,21142528620.0,,45064593935.0,38074134081.0,,0.0,,2020602169.0,16657748656.0,94384703255.0,124951880460.0,48885101450.0,4124008104.0,,
2017-11-02,123011488802.0,20119522720.0,5926844991.0,13012738746.0,,8611303882.0,,382357.5,3715667999.0,,,,16226340394.5,7357254537.5,0.0,,27534428320.0,0.0,,13183013662.5,7121439226.0,,31607781960.0,8960226560.0,194891707.0,,0.0,5650435990.0,7130374090.0,,16851521208.0,,23702365278.0,71727753845.0,30674192545.0,15917967.0,,6483558629.0,0.0,20127587998.0,,39919846.0,20782675610.0,296955.0,42724619638.0,22634156043.0,63390872.5,0.0,88664031685.0,19801939162.0,,46166636798.0,37520580663.0,,0.0,,2032141390.0,14773914061.0,92178529610.0,123143199465.0,47363461760.0,4004231331.0,,
2017-11-03,120018272005.0,20553951200.0,5937344760.0,12788824262.0,,8145698191.0,,363142.5,3817522974.0,,,,16188107088.0,7016671922.5,0.0,,27323005412.5,0.0,,13388896715.0,6939310494.0,,31894169045.0,8904729888.0,197531560.0,,0.0,5615051498.0,7232691860.0,,16649462572.0,,24242205521.5,70575288960.0,30413707080.0,18386010.0,,6436200084.0,0.0,18055140978.0,,38319476.0,20031310786.0,347652.5,42518137259.0,22803778813.0,59830370.0,0.0,85486504630.0,19557467246.0,,47411943814.0,37145277009.0,,0.0,,2015687799.0,14395861495.0,90297635940.0,122572734425.0,48359698972.5,3985059703.0,,
2017-11-06,118807568380.0,20521599997.5,5975286395.0,12570369530.0,,8212945895.0,,363142.5,3722228377.0,,,,16357585488.0,7037619835.0,0.0,,27739146725.0,0.0,,13502168945.0,6815164168.0,,32659925814.0,9095678750.0,208459288.0,,0.0,5595445974.0,7268624775.0,,17046875472.0,,24087332867.5,71405545290.0,30380850110.0,22942644.0,,6105757234.0,0.0,17811417338.0,,38104272.0,20160111825.0,347652.5,42872370416.0,23559029275.0,58351840.0,0.0,87371291420.0,19654263080.0,,48920925664.0,37530304575.0,,0.0,,2003773958.0,15029933244.0,90582493320.0,125315420325.0,50327581587.5,4034276133.0,,
2017-11-07,114369879900.0,20208087727.5,5758499809.0,12542427824.0,,8352426383.0,,371985.0,3790186003.0,,,,16569052401.0,6952781547.5,0.0,,27477974585.0,0.0,,13672638860.0,6671190186.0,,31867473280.0,9106241554.0,216012656.0,,0.0,5161457730.0,7423105655.0,,16909118762.0,,23853756164.5,70712997430.0,30264611915.0,26606389.0,,6162053464.0,0.0,17354750098.0,,38599960.0,19967806955.0,347652.5,41946092690.0,23482247631.0,57058202.5,0.0,87670022890.0,19345143774.0,,48850387219.0,37565781540.0,,0.0,,2004292764.0,15103245982.0,90413260050.0,126381974385.0,51897258715.0,4037322249.0,,
2017-11-08,110644886743.0,19905197725.0,5480118783.0,12260443726.0,,8323129181.0,,371985.0,4208336181.0,,,,16390472539.5,6877785942.5,0.0,,27094427437.5,0.0,,13682450552.5,6529118575.0,,31242194772.0,9174135338.0,222017062.0,,0.0,4994391064.0,7442958525.0,,16644677172.0,,24070085848.0,72143367735.0,29715663770.0,32104526.0,,6372139066.0,0.0,16886318110.0,,37253960.0,19723623803.0,347652.5,41626836832.0,23219228664.0,55105247.5,0.0,86072092435.0,19200162236.0,,49394660150.0,36823756527.0,,0.0,,1983985300.0,14814089182.0,89531071550.0,127355778355.0,52040021727.5,4038781547.0,,
2017-11-09,105479948141.0,19780021350.0,5405049586.0,12027427092.0,,8397413685.0,,348185.0,4314885411.0,,,,16272089967.0,6817619775.0,0.0,,27698063297.5,0.0,,13985395937.5,6512201812.0,,30714068021.0,9160382224.0,233226510.0,,0.0,4980647894.0,7475204195.0,,16873114262.0,,24030620729.5,71186457950.0,29385123795.0,37263994.0,,6422339837.0,0.0,16612796500.0,,38866490.0,20014755991.0,360402.5,40518589730.0,23595907292.0,49564067.5,0.0,86255203065.0,19337284682.0,,49553732227.0,36524999586.0,,0.0,,1947177035.0,14550764861.0,90794387425.0,128711817270.0,51024711127.5,4129074312.0,,
2017-11-10,104910609157.0,19559741967.5,5296747928.0,11637056452.0,,8150364335.0,,265430.0,4551285649.0,,,,16135207944.0,6829148275.0,0.0,,27086653465.0,0.0,,14039407792.5,6389287736.0,,30651694762.0,9041532084.0,237856560.0,,0.0,5168620482.0,7432627740.0,,16496021934.0,,23870565540.0,70837905230.0,29209648315.0,42774076.0,,6671342125.0,0.0,16130312284.0,,39187096.0,19361923702.0,379527.5,39671797609.0,23648907048.0,45320682.5,0.0,84704967080.0,18598254726.0,,49528039528.0,36096724449.0,,0.0,,1994086897.0,14798108503.0,90085806200.0,126936896265.0,50163482625.0,4078407814.0,,
2017-11-13,106435841236.0,19347682502.5,5081517473.0,11157025286.0,,7978684921.0,,219605.0,4594015577.0,,,,15727248910.5,6820826352.5,0.0,,26063803435.0,0.0,,13822079560.0,6217445792.0,,30889104283.0,8957499216.0,244673256.0,,0.0,5070614178.0,7593167635.0,,16029021954.0,,23477392586.5,66788837010.0,28124366115.0,48342427.0,,6576578769.0,0.0,15527721954.0,,38513020.0,19049091990.0,429542.5,38641598681.0,24168154998.0,41351220.0,0.0,84282828110.0,18121586658.0,,48714759518.0,35026428453.0,,0.0,,1934278162.0,15135472439.0,87403213330.0,124322495740.0,47492846315.0,4059892270.0,,
2017-11-14,105771420817.0,18702362822.5,4841067585.0,10443795400.0,,8095334883.0,,207975.0,5495173026.0,,,,15243493455.0,6898030625.0,0.0,,25318503387.5,0.0,,13493521047.5,6069834104.0,,30027505955.0,8785626978.0,249335277.0,,0.0,5080371492.0,7687916622.5,,15940812184.0,,22832577740.0,66446803715.0,26783932500.0,53002714.0,,7013963362.0,0.0,15208256410.0,,37610248.0,18979739170.0,429542.5,36861245023.0,24020558029.0,40135215.0,0.0,82685424620.0,18043383730.0,,49293251107.0,33879347703.0,,0.0,,1927537492.0,16104377385.0,84560311915.0,120659939480.0,45018825905.0,4057739134.0,,
2017-11-15,108252635280.0,18945715962.5,4704700895.0,10500218160.0,,8930993042.0,,267295.0,5999254035.0,,,,15090661816.5,6946206945.0,0.0,,25028420662.5,13088.0,,13798311527.5,6194029035.0,,30064303495.0,8718931294.0,265551794.0,,0.0,5323021348.0,7789060487.5,,15917026944.0,,22865578995.0,67791988915.0,26417750715.0,56262195.0,,7164702796.0,0.0,15316823098.0,,40479424.0,19496824728.0,400167.5,36240937214.0,23929338467.0,39339192.5,0.0,83280022275.0,17785656150.0,,51910048418.0,33871213734.0,,0.0,,1926203050.0,16620530935.0,85358713655.0,119597824805.0,46723770592.5,4250642734.0,,
2017-11-16,107997779866.0,18417063872.5,4610404788.0,9943899074.0,,9274454540.0,,295100.0,6256381756.0,,,,15024973321.5,6951580982.5,0.0,,24337280397.5,13088.0,,13575368400.0,5955268320.0,,29650478240.0,8452168670.0,272109253.0,,0.0,5467714470.0,7593791632.5,,15539800084.0,,22153028258.0,66940666140.0,26449793375.0,59785833.0,,6998624421.0,0.0,15205786818.0,,41620544.0,19948846186.0,369962.5,34716146936.0,24189316895.0,37207177.5,0.0,79480702860.0,17186709718.0,,51140502484.0,33007532994.0,,0.0,,1907709423.0,17087988091.0,83701932560.0,116222639830.0,47226441390.0,4295793394.0,,
2017-11-17,108119701793.0,17959043817.5,4521402313.0,9518040882.0,,9572755401.0,,283312.5,6778389014.0,,,,14311693206.0,7033229110.0,0.0,,23783692497.5,45578.0,,13359319920.0,5807994594.0,,29640700733.0,8252101074.0,285869772.0,,0.0,5769961300.0,7240467220.0,,15121769956.0,,21970965491.0,65878327225.0,26004747155.0,63753119.0,,7138641027.0,0.0,14712553710.0,,43150998.0,20141456287.0,376525.0,33495964792.0,24457963865.0,32845585.0,0.0,76979711600.0,16551620854.0,,51768271831.0,32200932228.0,,0.0,,1877335122.0,17364156991.0,82519095430.0,113981942380.0,48434761422.5,4550070747.0,,
2017-11-20,106701963963.0,17762410445.0,4353362088.0,9209491036.0,,9824661975.0,,292407.5,6922245475.0,,,,13958946711.0,6731146452.5,0.0,,24121652482.5,45578.0,,13317663705.0,5855622388.0,,28853547611.0,8194247854.0,289365135.0,,11476.0,6230947516.0,7195066780.0,,15191461544.0,,21775243205.0,64381622915.0,26060756225.0,67443316.0,,7141116100.0,0.0,14588340924.0,,45230880.0,20173482438.0,416340.0,31883099124.0,24256822899.0,29993137.5,0.0,74164144365.0,16091023184.0,,51065760331.0,31388894271.0,,0.0,,1818651153.0,17687736256.0,80502453210.0,109780034615.0,49267097905.0,4498524595.0,,
2017-11-21,108285119151.0,17477191112.5,4398027189.0,9124244082.0,,10242995868.0,,328200.0,6938829818.0,,,,13781198418.0,6589337947.5,0.0,,24410194577.5,45578.0,,13121126527.5,5801797036.0,,28508875995.0,8056364198.0,290083536.0,,32396.0,6667772046.0,7159688267.5,,15137038844.0,,21285162212.5,63177743405.0,26411116610.0,71315838.0,,6939640690.0,0.0,14329009268.0,,46724790.0,20488645357.0,416340.0,30733208494.0,24602608305.0,27883407.5,0.0,73354008320.0,15630101150.0,,52331688353.0,30428585334.0,,0.0,,1812237174.0,18197616271.0,79769903340.0,106681219220.0,51357605795.0,4491530370.0,,
2017-11-22,109240557676.0,17188790415.0,4374224353.0,8371099616.0,,10557480399.0,,443005.0,6852087984.0,,,,13691061490.5,6416773260.0,0.0,,24269102230.0,45578.0,,13355882155.0,6062773664.0,,28696779921.0,7410655096.0,310674760.0,,32396.0,6877419272.0,7380938957.5,,14473070084.0,,20747168694.5,62163730555.0,26335266255.0,73414737.0,,6776317599.0,0.0,14190157768.0,,48682246.0,20533185226.0,416340.0,29256821774.0,23484406729.0,27171927.5,0.0,70980915385.0,14855204934.0,,53406717348.0,30213403143.0,,0.0,,1819577575.0,18739169224.0,79176416245.0,103508114625.0,53431324382.5,4576460595.0,,
2017-11-23,111070309871.0,16557431830.0,4345032540.0,8262328884.0,,10652477589.0,,440347.5,6896462136.0,,,,13711255635.0,6396446400.0,0.0,,24003110425.0,45578.0,,13426848472.5,5963402161.0,,28566979881.0,7032842500.0,306839428.0,,32396.0,7193550584.0,7365017147.5,,14273282120.0,,20349223711.5,61005089270.0,25881041295.0,76364997.0,,6818101258.0,0.0,14356453056.0,,48292720.0,20658448577.0,416340.0,27626283403.0,23178475580.0,27263957.5,0.0,70624605760.0,14664515186.0,,55260397509.0,30722181252.0,,0.0,,1863923092.0,18549743370.0,80044932085.0,105001768725.0,54130147487.5,4501533605.0,,
2017-11-24,112284933733.0,15971108412.5,4161303171.0,7957624132.0,,10610643633.0,,434167.5,7031919720.0,,,,13102884432.0,6234750352.5,0.0,,23584630137.5,45578.0,,13230308727.5,5666560778.0,,27648559174.0,6784578082.0,329703022.0,,32396.0,7219994618.0,7261587902.5,,14163271324.0,,19726144704.0,59586610725.0,24732440345.0,75682729.0,,6814656167.0,0.0,13628040668.0,,47310236.0,20118258577.0,398250.0,25875145477.0,22564149737.0,26396322.5,0.0,68232798610.0,14287449930.0,,56290799958.0,30569884596.0,,0.0,,1871695241.0,18454973522.0,79992693310.0,103285969410.0,54752682867.5,4356928668.0,,
2017-11-27,116734473376.0,16275228475.0,4080154754.0,7594312100.0,,10906785638.0,,408777.5,7026687691.0,,,,12915255868.5,6115982505.0,0.0,,23658224402.5,45578.0,,13336472215.0,5607325435.0,,28433999713.0,6801501642.0,337237171.0,,32396.0,7439879036.0,7289434257.5,,13926834854.0,,20259730289.5,59274193690.0,23972551265.0,75562459.0,,6662839206.0,0.0,13524404550.0,,50949500.0,20484321082.0,380180.0,26120512592.0,22562542935.0,25492807.5,0.0,68122289480.0,14086878372.0,,58433483445.0,30313480869.0,,0.0,,1906210313.0,18068139494.0,79286060840.0,104061175385.0,56176208202.5,4477649210.0,,
2017-11-28,117360278366.0,16101631077.5,4034565785.0,7305456630.0,,10927624003.0,,417927.5,7133581629.0,,,,13491565212.0,6082586465.0,0.0,,23751836085.0,45578.0,,13004960955.0,5570958191.0,,28062905382.0,6585456696.0,377653961.0,,32396.0,7572352870.0,7268215907.5,,13611573042.0,,19964059682.5,59474435885.0,24181485555.0,74386144.0,,6636711058.0,0.0,12677765190.0,,51833888.0,20516089612.0,380180.0,25832338650.0,22391872563.0,26929485.0,0.0,66662565845.0,13930379284.0,,60341955031.0,29849133330.0,,0.0,,1912912342.0,17635483346.0,79262045700.0,104736221860.0,57999479512.5,4525392128.0,,
2017-11-29,122315581879.0,15885993805.0,3980360812.0,7078011860.0,,10981147672.0,,409817.5,6976043617.0,,,,13976329722.0,5960810290.0,0.0,,23265815212.5,45578.0,,12709841365.0,5506184196.0,,27878258128.0,6521432616.0,403066541.0,,32396.0,7485771942.0,7447470380.0,,13431711962.0,,19571443122.0,58397892425.0,23973139765.0,72506964.0,,6460528641.0,0.0,12062660888.0,,52264128.0,20407358432.0,286512.5,25261224462.0,22742598448.0,25790970.0,0.0,64558309365.0,13686489536.0,,62430622133.0,29285911872.0,,0.0,,1737693020.0,17938110572.0,78211003000.0,105511459530.0,59509437837.5,4661965088.0,,
2017-11-30,127595391766.0,15903135042.5,4089418657.0,7172906042.0,,11059567043.0,,409817.5,7032557750.0,,,,14274806940.0,5903097460.0,0.0,,23546993015.0,45578.0,,12578812237.5,5547847606.0,,28254737860.0,6585058520.0,420023240.0,,32396.0,7763099150.0,7820977885.0,,13143130116.0,,19275101077.0,59331478390.0,25086709695.0,70457964.0,,6481803867.0,0.0,12150465422.0,,54241478.0,20313214038.0,178965.0,24896917508.0,22677794148.0,25017987.5,0.0,64277912355.0,13791113180.0,,62966748754.0,28455351435.0,,0.0,,1731475432.0,18253432484.0,79304995745.0,107060763770.0,62125520855.0,4745422035.0,,
2017-12-01,133090534289.0,15628790560.0,4043032757.0,7248138500.0,,11166075850.0,,441767.5,7010355019.0,,,,14668996977.0,5845352937.5,0.0,,23409491145.0,45578.0,,12808456782.5,5537824007.0,,28201248515.0,6595045116.0,448763496.0,,47984.0,8176146976.0,8352246260.0,,13239932124.0,,18620330252.0,58727530560.0,25583953780.0,69862537.0,,6595525879.0,0.0,12086347908.0,,55545006.0,20404845055.0,128267.5,24932522315.0,22350825349.0,26441825.0,0.0,66301882345.0,13864143960.0,,63685789012.0,28127773011.0,,18522.0,,1790642771.0,19496365590.0,79915265955.0,108649301260.0,61372541955.0,4768003377.0,,
2017-12-04,139156331445.0,15800288130.0,3872059199.0,7283199870.0,,11231914978.0,,451287.5,7027687236.0,,,,15488071534.5,5952622950.0,0.0,,23237762430.0,45578.0,,13049442480.0,5460348983.0,,27908274838.0,6595607214.0,449227758.0,,47984.0,8633776554.0,8574508072.5,,13191043708.0,,18611076813.0,59583975540.0,26479662285.0,68290186.0,,6562807539.0,0.0,11892424276.0,,55179724.0,20886747361.0,187417.5,25250568972.0,21261623751.0,24631955.0,0.0,66327785085.0,13857809912.0,,65961318159.0,28490987061.0,,18522.0,,1799610618.0,19378007544.0,81864823455.0,109762857620.0,61462440122.5,4527972555.0,,
2017-12-05,144587921718.0,15945367535.0,3698491526.0,7509788406.0,,11012170022.0,,442445.0,7162220794.0,,,,15259776060.0,5933928740.0,0.0,,22545661312.5,45578.0,,13315813177.5,5503962306.0,,29299265150.0,6791767720.0,901732866.0,,47984.0,8811785578.0,8576682820.0,,13522808294.0,,18594513329.5,60616350130.0,26434791500.0,66316528.0,,6474930726.0,0.0,11430728492.0,,55401166.0,21062659813.0,226142.5,25496949682.0,20769170991.0,22150317.5,0.0,66822944190.0,14104536142.0,,67982007442.0,29012284515.0,,18522.0,,1748608090.0,19602413358.0,83767577240.0,110484676295.0,59983215210.0,5460207995.0,,
2017-12-06,151836635402.0,16215031117.5,3704175911.0,8034557694.0,,10944728180.0,,442445.0,6883840989.0,,,,16015232850.0,5924452037.5,0.0,,22301602595.0,45578.0,,13631399990.0,5311899276.0,,29909858868.0,6792720996.0,1284404968.0,,47984.0,8981893552.0,8911134932.5,,13666782116.0,,18256986458.0,59867296155.0,27650385015.0,63108442.0,,6316186996.0,0.0,11077587608.0,,55217954.0,22248887163.0,377182.5,25946879155.0,19913258901.0,20650130.0,0.0,67995705240.0,14153191610.0,,70236371767.0,29177396169.0,,18522.0,,1740865095.0,20149400376.0,85466718585.0,112515783130.0,58996771495.0,6202427443.0,,
2017-12-07,159501778474.0,16190821322.5,3805042861.0,8682189422.0,,11099770348.0,,442445.0,6871663689.0,,,,16687091956.5,5921705107.5,0.0,,21073961130.0,45578.0,,13924469965.0,5291030054.0,,30592119186.0,6913030064.0,1549993760.0,,68852.0,9234121802.0,9265240672.5,,13939254652.0,,18256910917.5,58313230375.0,28271291860.0,59775254.0,,6509064079.0,0.0,10961608006.0,,53517836.0,22977458396.0,364432.5,26286385602.0,18546263970.0,19913150.0,0.0,68845364720.0,14163462636.0,,70818969138.0,29543448339.0,,18522.0,,1715360305.0,20720074977.0,86485703315.0,112768755145.0,58753735400.0,6721121896.0,,
2017-12-08,161057472938.0,16255733282.5,3709195954.0,8913593458.0,,11073098099.0,,442445.0,6587395621.0,,,,17111105488.5,5901949880.0,0.0,,20836305930.0,58730.0,,14835234797.5,5114562684.0,,30258547367.0,6773659716.0,1895967480.0,,68852.0,9201088846.0,9859002777.5,,13883603882.0,,18092265787.5,58578040195.0,28890837090.0,55762594.0,,6156786819.0,0.0,11281509998.0,,53098464.0,23191395475.0,345307.5,26285568211.0,17264041604.0,19685367.5,0.0,69618717420.0,14031750416.0,,72755555936.0,30092759985.0,,18522.0,,1660537431.0,20350057491.0,89787840475.0,114490871625.0,59992733815.0,7207177793.0,,
2017-12-11,162720408511.0,16469902277.5,3726604328.0,9184386514.0,,11135255621.0,,429190.0,6649873297.0,,,,17541228109.5,5792941850.0,0.0,,20856309432.5,58730.0,,15326263050.0,5048165769.0,,30589357287.0,6803948298.0,2269099936.0,,68852.0,9425519646.0,10297584572.5,,14345087768.0,,18117036950.0,59592350155.0,29810569555.0,51754003.0,,6226935453.0,0.0,11230555028.0,,52898996.0,23654194002.0,308392.5,26576241299.0,16257971166.0,18205282.5,0.0,69625194130.0,14245805320.0,,74799873036.0,30858657417.0,,18522.0,,1675876554.0,19866787347.0,92991740290.0,117507740760.0,60636798850.0,7898254766.0,,
2017-12-12,166002332192.0,16613707245.0,3708983321.0,9489593404.0,,10983625755.0,,431447.5,5756983934.0,,,,17760185281.5,5854147962.5,0.0,,20901805925.0,72242.0,,15702835677.5,5002244264.0,,31693619231.0,6805861012.0,2522252413.0,,68852.0,9543927332.0,10424579735.0,,14567190680.0,,18020346302.5,58285256300.0,30357360910.0,48741182.0,,5757857709.0,0.0,10903718500.0,,52002406.0,23498473773.0,308392.5,27082907144.0,15648434427.0,17211512.5,0.0,69836913625.0,14412977116.0,,74864608372.0,31893072108.0,,18522.0,,1764781767.0,18900791973.0,95620176300.0,121605404240.0,61424136865.0,8400359256.0,,
2017-12-13,168886160753.0,16602018342.5,3668868375.0,9328831038.0,,10260969873.0,,372127.5,5269960342.0,,,,18025898619.0,5842304887.5,0.0,,20295917457.5,59154.0,,15885214482.5,4929094160.0,,32075580943.0,6789920436.0,2624109155.0,,68852.0,9684634632.0,10398903715.0,,14451255368.0,,18071753321.5,55236380980.0,30265906530.0,46829890.0,,5618335277.0,0.0,10487822582.0,,48202494.0,23054268485.0,308392.5,27427655626.0,15413314487.0,16222042.5,0.0,69159208470.0,14178599378.0,,73145592387.0,32039486511.0,,18522.0,,1805226286.0,17817642045.0,96674293295.0,124996139100.0,59754428390.0,8360688540.0,,
2017-12-14,171421509308.0,16805774607.5,3681216032.0,9636512762.0,,9904241425.0,,335822.5,5163603710.0,,,,18917698500.0,5830841567.5,0.0,,20120171142.5,59154.0,,16391476160.0,4837845542.0,,33173597451.0,6912717802.0,2890978315.0,,68852.0,9858824360.0,10772336220.0,,14717475704.0,,18212458896.5,55223593995.0,30773950025.0,44623140.0,,5675708569.0,0.0,10255812916.0,,46358434.0,22769333668.0,308392.5,28106124267.0,15163263685.0,15358967.5,0.0,72029927650.0,14674686960.0,,74083611476.0,32653070400.0,,18522.0,,1929478417.0,17652883812.0,99054565330.0,127834036810.0,59758742387.5,8971689330.0,,
2017-12-15,171728444632.0,16862550360.0,3709421744.0,9825286956.0,,9566462036.0,,317605.0,4622725214.0,,,,19522521424.5,5733357745.0,0.0,,20513622070.0,26664.0,,16559107922.5,4825636952.0,,33232505579.0,6925611006.0,3198760748.0,,68852.0,9602129818.0,11017465510.0,,14828204788.0,,17908988032.5,55317758205.0,30766344410.0,42042561.0,,5610020253.0,0.0,10074088256.0,,44502554.0,22828740174.0,301830.0,28599217680.0,14447789797.0,14933597.5,0.0,73464179840.0,14882778514.0,,73410732081.0,32927162073.0,,18522.0,,1942343464.0,17355323140.0,100003184720.0,129425026625.0,59074750460.0,9093803460.0,,
2017-12-18,176318199467.0,17047509302.5,3729021141.0,9920158420.0,,9093677822.0,,313210.0,4646991194.0,,,,20002485168.0,5670017890.0,0.0,,20157690847.5,33248.0,,16921772670.0,4725673401.0,,34079946965.0,6876674294.0,3767394209.0,,67678.0,9343852546.0,11295187520.0,,14532351196.0,,18106782300.0,56179394365.0,30522674570.0,41556819.0,,5955965485.0,0.0,9947324652.0,,42827090.0,22255665964.0,307652.5,29954965984.0,14346211851.0,14118867.5,0.0,75561597565.0,14944340504.0,,76556801930.0,33736997481.0,,18522.0,,2016123948.0,17049816103.0,104607164075.0,135516079040.0,59541719882.5,9405943992.0,,
